Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor,DSM_warning_startDeclinePoint_cor
1,WT,50,SCV028,24,1.2113532531308e-15,2.94043811055366e-15,1.72908485742286e-15,1,2.94043811055366e-15,0.05,FALSE,1.72908485742286e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,WT,50,SCV028,24,1.39651091724169e-15,3.06070898447651e-15,1.66419806723483e-15,2,3.06070898447651e-15,0.05,FALSE,1.66419806723483e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,WT,50,SCV028,24,1.26324855305254e-15,2.81256297366228e-15,1.54931442060973e-15,3,2.81256297366228e-15,0.05,FALSE,1.54931442060973e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,WT,50,SCV028,24,1.68695177738089e-15,3.72521454541944e-15,2.03826276803855e-15,4,3.72521454541944e-15,0.05,FALSE,2.03826276803855e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,WT,50,SCV028,24,1.92104031017516e-15,0.873623623,0.873623622999998,5,0.873623623,0.05,TRUE,0.873623622999998,0.1,TRUE,1c_3a_8,double_sigmoidal,0.529688677097448,0.0616188217640639,8.59621560317408,1.25261479075135e-10,75.7089666799709,135.416875884054,0.559080736324135,0.579223578581835,0.307967128608775,0.0268747349158255,11.4593550252072,3.29638762830438e-14,4.76933484477462,-13.7360017075828,35.4720034151655,42.5168038779398,TRUE,0.477416726946831,14.9295253115171,-0.232521675736643,1,TRUE,0.462748541147951,3.15454027833212,7.3912110866106,5,6,20,33,NA,0.462748541147951,7.3912110866106,0.231374270573975,0.36493972794766,1.26801360802877,6.75720428259621,0,8.02521789062498,0.462748541147951,0,0.0278154512384307,0,1,0.856551213581274,0.0188994552495354,45.321476321511,5.05387646838844e-34,39.1833062198414,6.50659674814295,6.02208923290423,5.86084746006699e-07,0.33438331609902,0.00487950123337154,68.5281753413913,1.37416871807911e-40,58.7753349031774,12.4134584751544,4.73480738835326,3.19105585682555e-05,0.43643416349334,0.00666865160044058,65.4456387351988,7.44242628389217e-40,0.178253814512683,56.9292021923209,-99.8584043846418,-87.5300035747869,TRUE,0.168019186006859,0.682220119703561,157.008804799442,0.545468076388351,20.0852833263669,0.38694622201845,1,TRUE,0,0.748303374493919,1.63263775916006,8.02519958637647,2.44897228763239,10.4744199238402,5,6,20,51,14.2103094271504,0.748303374493919,8.02511557475619,0.374151684120698,18.4996780689366,0.37415050116624,0.305448029828033,-0.458174932282488,0,2.44985497177773,6.80018808886732,0,9.25004306064505,0.748303374493919,1.63322635475952,17.6830648915568,0.748303374493919,19.3162912463164,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,35.4720034151655,FALSE,-99.8584043846418,TRUE,14.2103094271504,24,TRUE,1,0.85,TRUE,1.41241122005658e-06,0.75,TRUE,6.75720428259621,TRUE,6.80018808886732,TRUE,3.462502052827e-11,0.05,TRUE,1.52712429291031e-06,TRUE,14.2103094271504,0.748303374493919,8.02511557475619,0.374151684120698,18.4996780689366,0.37415050116624,0.305448029828033,-0.458174932282488,0,2.44985497177773,6.80018808886732,0,9.25004306064505,0.748303374493919,1.63322635475952,17.6830648915568,0.748303374493919,19.3162912463164,0,NA,NA
6,WT,50,SCV028,24,7.22333022972569e-16,2.52852803729475e-15,1.80619501432218e-15,6,2.52852803729475e-15,0.05,FALSE,1.80619501432218e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,WT,50,SCV028,24,9.99030466144904e-16,0.859455408,0.859455407999999,7,0.859455408,0.05,TRUE,0.859455407999999,0.1,TRUE,1c_3a_8,double_sigmoidal,0.551661193192796,0.0438262752767726,12.5874532962004,1.70979478544216e-15,96.7107389463656,140.545897636137,0.688107874886131,0.49535624832414,0.289241576583941,0.0164005736397044,17.63606462421,1.80901663411138e-20,2.52104528620638,-0.0290370904955966,8.05807418099119,15.1028746437654,TRUE,1.20722706494853,117.645902343525,0.995179011812434,1,TRUE,0.474128195873282,4.02961412276523,6.94179783801457,7,2,20,25,NA,0.474128195873282,6.94179783801457,0.237064097936641,0.477638418523044,0.992650878753395,6.44547239863788,0,7.43812327739127,0.474128195873282,0,0.0590369264392142,0,1,0.67940784292135,0.0178406170184457,38.0820821510208,2.77170789409499e-31,72.102406019252,25.3165280895873,2.84803689368875,0.00714095391971241,0.295823473895681,0.00554551185119314,53.3446653498781,1.32781593425449e-36,180,84.8356795293945,2.1217487853991,0.0406188169780519,0.58803661924782,0.00740138697164189,79.4495168947196,5.99110176011505e-43,0.291310601234419,46.3687978506387,-78.7375957012775,-66.4091948914225,TRUE,0.339029578724876,0.706532797962427,176.621209703283,-0.118415760877542,144.355147016642,0.552604837815743,1,TRUE,0,0.583920744836369,3.00426691746884,7.09976337349634,7.5,14.1128788619477,7,6,20,49,17.093893689663,0.583920744836369,7.09974282829529,0.291951362044091,21.2126654943439,0.291934907379263,0.438563443590686,-1.0948513882017,0,1.33143962035592,6.43402301811733,0,7.76546263847325,0.583920744836369,0.53333333740889,20.9459988256395,0.583920744836369,21.4793321630484,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,8.05807418099119,FALSE,-78.7375957012775,TRUE,17.093893689663,24,TRUE,1,0.85,TRUE,8.33670200350115e-10,0.75,TRUE,6.44547239863788,TRUE,6.43402301811733,TRUE,3.36881841790973e-13,0.05,TRUE,3.1844407607428e-10,TRUE,17.093893689663,0.583920744836369,7.09974282829529,0.291951362044091,21.2126654943439,0.291934907379263,0.438563443590686,-1.0948513882017,0,1.33143962035592,6.43402301811733,0,7.76546263847325,0.583920744836369,0.53333333740889,20.9459988256395,0.583920744836369,21.4793321630484,0,NA,NA
8,WT,50,SCV028,24,2.07545098266099e-15,1.700892236,1.700892236,8,1.700892236,0.05,TRUE,1.700892236,0.1,TRUE,1c_3a_8,double_sigmoidal,0.72650586145125,0.0490057425985334,14.8249128148706,7.61716111572233e-18,60.7970117827799,55.009890769138,1.10520146345916,0.275675859280531,0.333920275737474,0.0169620944428565,19.686264385711,3.46694009185838e-22,2.84143719177176,-2.60121895904767,13.2024379180953,20.2472383808696,TRUE,1.37059585601091,119.34312751462,0.6520159670664,1,TRUE,1.23570817915092,2.5332088242825,8.01408661769937,8,7,20,27,NA,1.23570817915092,8.01408661769937,0.617854089575461,0.782576715915793,1.57902497482929,7.22457413028473,0,8.80359910511402,1.23570817915092,0.04694202815945,0.108380391810958,0.433122886668727,0.667440053702038,0.830748784035983,0.0314214895543475,26.4388733894711,1.25851063239067e-25,51.3544053568936,21.5420612909833,2.38391325060376,0.0223722813306297,0.340425304043466,0.00933629455513255,36.4625711017568,1.32861053686518e-30,180,127.051415214535,1.41674927190742,0.164921433875428,0.588589916585605,0.0119258443786329,49.354150356025,2.26798844573427e-35,0.863211902980742,23.013989688607,-32.027979377214,-19.6995785673591,TRUE,0.58645132323727,1.12947731176391,158.873849482259,0.274533608090132,126.644216881385,0.591913927656133,1,TRUE,0.04694202815945,1.41301415683324,2.13976688987057,8.17020729704318,7.5,14.1261579980545,8,4,20,57,19.0304803340662,1.41301415683324,8.17020725239337,0.706507044740103,22.2963652977592,0.739671946936077,0.755880226987101,-2.52503326233407,0.0663297503397676,1.86936250795373,7.23552599841651,0,9.10488850637024,1.41301415683324,0.533333333299791,22.0296986311093,1.41301415683324,22.5630319644091,0.0663297503397676,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,13.2024379180953,FALSE,-32.027979377214,TRUE,19.0304803340662,24,TRUE,1,0.85,TRUE,0.0469447198458206,0.75,TRUE,7.22457413028473,TRUE,7.23552599841651,TRUE,1.88429760299028e-09,0.05,TRUE,3.61129626312129e-08,TRUE,19.0304803340662,1.41301415683324,8.17020725239337,0.706507044740103,22.2963652977592,0.739671946936077,0.755880226987101,-2.52503326233407,0.0663297503397676,1.86936250795373,7.23552599841651,0,9.10488850637024,1.41301415683324,0.533333333299791,22.0296986311093,1.41301415683324,22.5630319644091,0.0663297503397676,NA,NA
9,WT,50,SCV028,24,1.44767294783145e-15,3.31230663189199e-15,1.86463368406054e-15,9,3.31230663189199e-15,0.05,FALSE,1.86463368406054e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,WT,50,SCV028,24,1.42268588703591e-15,3.717771588,3.717771588,10,3.717771588,0.05,TRUE,3.717771588,0.1,TRUE,1c_3a_8,double_sigmoidal,0.396309310566617,0.0687079545155861,5.76802661876241,1.00140601170168e-06,155.558606264882,845.988663341219,0.183877885136788,0.855038253054167,0.232206582730362,0.0300304331217521,7.73237541359891,1.82912408534502e-09,6.78779411055356,-21.3237637742033,50.6475275484065,57.6923280111808,TRUE,1,1,0.33,1,TRUE,1.47338749488444,6.48160859437008,5.5729579855287,10,1,20,26,NA,1.47338749488444,5.5729579855287,0.736693747442219,2.38748026242009,0.617130754157911,5.26439260844974,0,5.88152336260765,1.47338749488444,0.00635431253056076,0.0143796558036109,0.441896010401384,0.661136569821535,0.899084211909818,0.0157335884982681,57.1442561885223,1.07262503087128e-37,73.2804639165271,12.566523333277,5.83140316323412,1.06225584684574e-06,0.255060985428843,0.00267854125082899,95.2238407192363,7.60619665844042e-46,180,40.8023400980515,4.4115116821105,8.53816859453462e-05,0.340633607321161,0.00358062622892164,95.1324113558057,7.88029297172266e-46,0.116742729604931,66.0287726972228,-118.057545394446,-105.729144584591,TRUE,0.630712615791708,1.0573540228419,68.7758438782464,0.261533708078787,151.936475948826,0.0866744079696946,1,TRUE,0.00635431253056076,3.34258973825769,3.05335266318863,6.12146365029224,7.5,8.17520657570786,10,6,20,50,11.8462763482504,3.34258973825769,6.12146875650983,1.67130795803985,14.2966702025289,1.68191500508071,2.55152641152057,-6.22753124615756,0.0212398598583347,1.31003532754564,5.46645109273701,0,6.77648642028265,3.34258973825769,0.533333314136105,14.0300035454609,3.34258973825769,14.563336859597,0.0212398598583347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,50.6475275484065,FALSE,-118.057545394446,TRUE,11.8462763482504,24,TRUE,1,0.85,TRUE,0.00635431253056076,0.75,TRUE,5.26439260844974,TRUE,5.46645109273701,TRUE,3.02585374319241e-16,0.05,TRUE,2.55088232831344e-08,TRUE,11.8462763482504,3.34258973825769,6.12146875650983,1.67130795803985,14.2966702025289,1.68191500508071,2.55152641152057,-6.22753124615756,0.0212398598583347,1.31003532754564,5.46645109273701,0,6.77648642028265,3.34258973825769,0.533333314136105,14.0300035454609,3.34258973825769,14.563336859597,0.0212398598583347,NA,NA
