Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor,DSM_warning_reachMaximum_cor
176,WT,500,SCV035,24,8.82637871365994e-16,0.856738847,0.856738846999999,176,0.856738847,0.05,TRUE,0.856738846999999,0.1,TRUE,1c_3a_8,double_sigmoidal,0.345228624461627,0.0659215211180537,5.23696387168287,5.5488900043027e-06,180,1766.88203956439,0.101874373030798,0.919365376017629,0.208714705804445,0.0260985086858214,7.99718897033509,7.97475709296978e-10,6.4826126720393,-20.3347122539291,48.6694245078581,55.7142249706324,TRUE,0.894680636376142,2.60132013017777,-0.13729407337727,1,TRUE,0.295770773672651,7.5,5.00915293930668,176,3,20,26,NA,0.295770773672651,5.00915293930668,0.147885386836325,0.55457020063622,0.533333333333333,4.74248627264001,0,5.27581960597335,0.295770773672651,0,0.0154684869455648,0,1,0.888195311180493,0.0188626507662853,47.087512894425,1.25766264076683e-34,94.3407203289435,21.1179395811404,4.46732598918862,7.21149139550643e-05,0.228322684664171,0.00258743909246703,88.2427282361546,1.25720696954451e-44,72.5981122668705,14.1645452060856,5.12534015110344,9.57052715909285e-06,0.312058299289026,0.00415221911153006,75.1545838278353,4.62561424709844e-42,0.140524766361445,62.0424335128199,-110.08486702564,-97.7564662157849,TRUE,0.033834075788036,0.642323675472289,52.9047466007969,0.0781385569670238,16.8118571282714,0.410928809801117,1,TRUE,0,0.760951426811582,3.93086334703931,5.47974443194009,3.02492134445294,7.48939918293662,176,1,20,62,8.77433104459641,0.760951426811582,5.47974731167987,0.380479944155438,12.9691565267843,0.380470360475578,0.74780310063786,-0.575457694895291,0,1.01758260451515,4.97095600942229,0,5.98853861393744,0.760951426811582,1.32234121389244,12.3079859198381,0.760951426811582,13.6303271337306,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,48.6694245078581,FALSE,-110.08486702564,TRUE,8.77433104459641,24,TRUE,1,0.85,TRUE,3.22621275543081e-15,0.75,TRUE,4.74248627264001,TRUE,4.97095600942229,TRUE,1.42922022474166e-17,0.05,TRUE,3.36202711259374e-10,TRUE,8.77433104459641,0.760951426811582,5.47974731167987,0.380479944155438,12.9691565267843,0.380470360475578,0.74780310063786,-0.575457694895291,0,1.01758260451515,4.97095600942229,0,5.98853861393744,0.760951426811582,1.32234121389244,12.3079859198381,0.760951426811582,13.6303271337306,0,NA,NA
177,WT,500,SCV035,24,9.72940009272657e-16,2.83813727546483e-15,1.86519726619217e-15,177,2.83813727546483e-15,0.05,FALSE,1.86519726619217e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,WT,500,SCV035,24,8.6585575268697e-16,2.79322524998803e-15,1.92736949730106e-15,178,2.79322524998803e-15,0.05,FALSE,1.92736949730106e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,WT,500,SCV035,24,7.34580510761589e-18,3.02219813237898e-15,3.01485232727136e-15,179,3.02219813237898e-15,0.05,FALSE,3.01485232727136e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,WT,500,SCV035,24,1.24040072337259e-15,3.03647528322879e-15,1.79607455985621e-15,180,3.03647528322879e-15,0.05,FALSE,1.79607455985621e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,WT,500,SCV035,24,7.30605449370109e-16,2.55850671578199e-15,1.82790126641188e-15,181,2.55850671578199e-15,0.05,FALSE,1.82790126641188e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,WT,500,SCV035,24,9.06639264879748e-16,1.804190298,1.804190298,182,1.804190298,0.05,TRUE,1.804190298,0.1,TRUE,1c_3a_8,double_sigmoidal,0.453757169842073,0.0573568779842469,7.91112044080743,1.04368264998882e-09,69.2465219990914,124.28999348475,0.557136741724809,0.580538380755392,0.344924656547037,0.0296516368181793,11.6325671551314,2.0709173988792e-14,3.86989793584751,-9.24295931123905,26.4859186224781,33.5307190852524,TRUE,1.18976919706911,1.23639020803384,0.222621977471281,1,TRUE,0.818664283477008,2.88527174996214,8.2781917571289,182,1,20,24,NA,0.818664283477008,8.2781917571289,0.409332141738504,0.590517232454802,1.3863512163291,7.58501614896435,0,8.97136736529345,0.818664283477008,0,0.0543932096742216,0,1,0.935237887997951,0.0381026458041579,24.5452216836841,1.70314305681004e-24,29.3669641360805,5.85078210340254,5.01932282164501,1.32882131377136e-05,0.396752435385009,0.0104360224843185,38.017591087139,2.94660212229223e-31,13.9142889065621,3.6487947571806,3.81339314281235,0.000502957316594951,0.289988146328346,0.0296837545810013,9.76925427465799,8.63592369258989e-12,0.263450072901351,48.5301107802021,-83.0602215604042,-70.7318207505492,TRUE,0.718920486513525,0.967189712729305,81.3682390522235,0.33883378730854,86.215793422102,0.0651209185482003,1,TRUE,0,1.68734712384791,1.22362350567002,9.52205844924022,0.579762037773423,6.95971551188029,182,7,20,35,12.1969221708771,1.68734712384791,9.36414711319042,0.843679625549754,16.8647377072783,0.843673712303658,0.558118411365475,-0.271474775948022,0,3.02327801679164,7.8525081047946,0,10.8757861215862,1.68734712384791,6.21548399093617,13.7569957118102,1.68734712384791,19.9724797027464,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,26.4859186224781,FALSE,-83.0602215604042,TRUE,12.1969221708771,24,TRUE,1,0.85,TRUE,0.0142043639452688,0.75,TRUE,7.58501614896435,TRUE,7.8525081047946,TRUE,3.46780564801218e-11,0.05,TRUE,1.65182013633302e-05,TRUE,12.1969221708771,1.68734712384791,9.36414711319042,0.843679625549754,16.8647377072783,0.843673712303658,0.558118411365475,-0.271474775948022,0,3.02327801679164,7.8525081047946,0,10.8757861215862,1.68734712384791,6.21548399093617,13.7569957118102,1.68734712384791,19.9724797027464,0,NA,NA
183,WT,500,SCV035,24,5.49591021335684e-16,2.77190049853642e-15,2.22230947720073e-15,183,2.77190049853642e-15,0.05,FALSE,2.22230947720073e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,WT,500,SCV035,24,1.23591581406537e-15,3.0550609350577e-15,1.81914512099233e-15,184,3.0550609350577e-15,0.05,FALSE,1.81914512099233e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,WT,500,SCV035,24,4.5330099228397e-16,3.01313410172705e-15,2.55983310944308e-15,185,3.01313410172705e-15,0.05,FALSE,2.55983310944308e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,WT,500,SCV035,24,5.4763250984624e-16,2.21124760405626e-15,1.66361509421002e-15,186,2.21124760405626e-15,0.05,FALSE,1.66361509421002e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,WT,500,SCV035,24,8.67930259327404e-16,1.449671742,1.449671742,187,1.449671742,0.05,TRUE,1.449671742,0.1,TRUE,1c_6_8,sigmoidal,0.810597577769012,0.0158140420273404,51.2580892581161,4.1762219827881e-38,28.8222950060764,5.33884269209714,5.39860353045067,3.30034827984707e-06,0.259020318672374,0.00731982428057917,35.3861388940172,8.30695463094487e-32,0.299617197403539,45.7643125567311,-83.5286251134623,-76.483824650688,TRUE,0.73499653134495,170.407511569574,0.312287213846575,1,TRUE,1.17510040262538,1.20092895858652,6.21648764813697,187,4,20,26,NA,1.17510040262538,6.21648764813697,0.587550201312692,0.352803025689875,3.330754888872,4.55111020370097,0,7.88186509257297,1.17510040262538,0.881445206465675,0.0540945009804138,16.2945436317977,1.81838155055353e-18,0.832584128366946,0.017900941070656,46.5106345571827,1.96986558341285e-34,26.4406032373496,4.54891889463963,5.81250267365874,1.12677107963116e-06,0.266871907845825,0.00742547394309693,35.9400504117211,2.23424222827122e-30,180,1366.7278938338,0.13170141680147,0.895934031557659,0.63,0.0230206461042072,27.3667384116062,3.73140690950113e-26,0.266772730030912,48.260646460636,-82.521292921272,-70.192892111417,TRUE,0.0304649190511554,0.909416517801583,117.218616910696,0.852931663291529,148.12348813158,0.593773259846494,1,TRUE,0.881445206465675,1.20697368373126,1.10169180155623,6.4049257882998,7.5,15.12,187,1,20,64,19.3656893698652,1.20697368373126,6.40492473806254,0.603486928391719,21.5249259591048,1.13542742744392,0.332428492981947,-0.268298640713575,1.06388116785514,3.6307768714543,4.58953630233539,0,8.22031317378969,1.20697368373126,0.533332988551676,21.258259464829,1.20697368373126,21.7915924533807,1.06388116785514,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-83.5286251134623,TRUE,-82.521292921272,TRUE,19.3656893698652,24,TRUE,0.999999999469253,0.85,TRUE,0.881445207493896,0.75,FALSE,4.55111020370097,TRUE,4.58953630233539,TRUE,0.000672318248854141,0.05,TRUE,0.001039517101218,TRUE,NA,1.17510040262538,6.21648764813697,0.587550201312692,NA,NA,0.352803025689875,NA,NA,3.330754888872,4.55111020370097,0,7.88186509257297,1.17510040262538,NA,NA,NA,NA,NA,NA,NA
188,WT,500,SCV035,24,1.51873883521184e-15,2.679588921,2.679588921,188,2.679588921,0.05,TRUE,2.679588921,0.1,TRUE,1c_8_9,double_sigmoidal,0.518716017164552,0.0330485125765457,15.6955934389822,1.07748235322853e-18,83.8970129394539,87.1547843728574,0.962620853727703,0.341521375459261,0.279713498723024,0.0143589163387048,19.4801259457895,5.08095908650806e-22,1.44072328367915,12.0008223014784,-16.0016446029567,-8.95684414018248,TRUE,0.448061571735889,0.267596273841336,0.830026939245872,1,TRUE,1.38994569273938,3.49570887247725,6.71312396935257,188,2,20,20,NA,1.38994569273938,6.71312396935257,0.694972846369689,1.21471137259264,1.14426004736641,6.14099394566936,0,7.28525399303577,1.38994569273938,0.428887659990329,0.0399627314770296,10.7321908222628,6.45663231216283e-13,0.754970710244597,0.0321387591317851,23.4909726025462,7.85650702809784e-24,33.2023044315145,7.99885918977532,4.15087997472888,0.000186562856817891,0.299733640569885,0.00848464337716693,35.3266044600648,4.15085885441614e-30,35.7349117882758,16.2288081546566,2.20194307848924,0.0339814323709016,0.35186910806613,0.0184386198381437,19.0832671401046,9.658875065915e-21,0.303230967576346,45.5065461940167,-77.0130923880333,-64.6846915781784,TRUE,0.038644160144031,1.47604868486524,63.0565338461241,0.520110187260434,43.2894535780279,0.206602177356835,1,TRUE,0.428887659990329,2.02301115085092,1.3834293513131,7.19360737367723,1.48895465784483,8.44485859358711,188,6,20,70,11.5452404336703,2.02301115085092,7.18686458604801,1.01150589652808,15.6447187205348,1.44533041900944,0.702931625932527,-0.432069365811453,0.867644518622795,2.87796291448282,5.7478831288066,0,8.62584604328942,2.02301115085092,2.67403043041082,14.3077035053294,2.02301115085092,16.9817339357402,0.867644518622795,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-16.0016446029567,TRUE,-77.0130923880333,TRUE,11.5452404336703,24,TRUE,1,0.85,TRUE,0.428889908057821,0.75,TRUE,6.14099394566936,TRUE,5.7478831288066,TRUE,8.94034051666458e-11,0.05,TRUE,9.68226653217999e-05,TRUE,11.5452404336703,2.02301115085092,7.18686458604801,1.01150589652808,15.6447187205348,1.44533041900944,0.702931625932527,-0.432069365811453,0.867644518622795,2.87796291448282,5.7478831288066,0,8.62584604328942,2.02301115085092,2.67403043041082,14.3077035053294,2.02301115085092,16.9817339357402,0.867644518622795,NA,NA
189,WT,500,SCV035,24,1.32877050640993e-15,0.0657391040000001,0.0657391039999987,189,0.0657391040000001,0.05,TRUE,0.0657391039999987,0.1,FALSE,1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,WT,500,SCV035,24,9.93609722681344e-16,2.67000231925398e-15,1.67639259657264e-15,190,2.67000231925398e-15,0.05,FALSE,1.67639259657264e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,WT,500,SCV035,24,4.82860851488076e-16,2.62266354927327e-15,2.1398026977852e-15,191,2.62266354927327e-15,0.05,FALSE,2.1398026977852e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
