Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor,DSM_warning_reachMaximum_cor
1127,HR,5000,SCV041,24,3.89935847498477e-16,2.36897959455382e-15,1.97904374705534e-15,1127,2.36897959455382e-15,0.05,FALSE,1.97904374705534e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,HR,5000,SCV041,24,1.19061443212442e-15,1.43015422,1.43015422,1128,1.43015422,0.05,TRUE,1.43015422,0.1,TRUE,1c_8_9,double_sigmoidal,0.810971581800792,0.0180681200710544,44.8841151493114,7.74431226257731e-36,41.9164207712245,10.5026062702305,3.99104943027675,0.000273176038783402,0.302119915961315,0.00683082523082806,44.2289043786135,1.3788483459376e-35,0.389184942314549,40.1410088515612,-72.2820177031224,-65.2372172403482,TRUE,0.44564046766609,166.080219427485,0.797040780419484,1,TRUE,1.15981443001248,1.74651753213436,7.25087798307156,1128,3,20,25,NA,1.15981443001248,7.25087798307156,0.579907215006239,0.506409059009802,2.29027188470977,6.10574204071668,0,8.39601392542644,1.15981443001248,0.737533193539177,0.0438754109490529,16.8097159111645,6.56940801618447e-19,0.853007172027705,0.0149456890150883,57.0737937318621,1.12216679006658e-37,35.2954213326723,5.61427506080648,6.28672819738943,2.57081517554427e-07,0.306335641933938,0.00516639937533294,59.2938369024553,2.77540699608008e-38,180,437.215496177928,0.41169629524464,0.682937321412148,0.592250707753885,0.0113006195026558,52.4086938432622,2.53490087816845e-36,0.186044597615008,56.0094760901592,-98.0189521803185,-85.6905513704635,TRUE,0.545211007120088,0.823341632913798,28.468761800467,0.319377160486765,78.3575549115287,0.368993605019059,1,TRUE,0.737533193539177,1.21993180676569,1.47064255552801,7.35205540641452,7.5,14.2140169860932,1128,4,20,85,19.0538825005004,1.21993180676569,7.35205530117995,0.609965880673028,21.5660610299229,1.05984283198229,0.448520925461215,-0.600359282459939,0.899740201343917,2.7198994238925,5.9921055892337,0,8.71200501312619,1.21993180676569,0.5333333135282,21.2993943731588,1.21993180676569,21.832727686687,0.899740201343917,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-72.2820177031224,TRUE,-98.0189521803185,TRUE,19.0538825005004,24,TRUE,0.999999999999802,0.85,TRUE,0.737533196638483,0.75,TRUE,6.10574204071668,TRUE,5.9921055892337,TRUE,3.66923022355494e-06,0.05,TRUE,2.45826241232011e-05,TRUE,19.0538825005004,1.21993180676569,7.35205530117995,0.609965880673028,21.5660610299229,1.05984283198229,0.448520925461215,-0.600359282459939,0.899740201343917,2.7198994238925,5.9921055892337,0,8.71200501312619,1.21993180676569,0.5333333135282,21.2993943731588,1.21993180676569,21.832727686687,0.899740201343917,NA,NA
1129,HR,5000,SCV041,24,1.30512166536413e-15,0.442563046,0.442563045999999,1129,0.442563046,0.05,TRUE,0.442563045999999,0.1,TRUE,1c_6_8,sigmoidal,0.743224140446093,0.011841879363376,62.7623468910434,1.39881774435718e-41,34.111776948714,5.50718725835373,6.1940470422484,2.52173164653034e-07,0.290445117847647,0.00541451445989533,53.6419507231792,6.95272653743443e-39,0.16493139302645,58.5992979244951,-109.19859584899,-102.153795386216,TRUE,1.09390640426427,17.9651301060827,-0.00777751174755403,1,TRUE,0.328923539456555,1.42132403952975,6.97068282834352,1129,4,20,27,NA,0.328923539456555,6.97068282834352,0.164461769728278,0.116876733449204,2.81427731379497,5.56354417144604,0,8.377821485241,0.328923539456555,0.883558035283683,0.0258532429499196,34.1759073318278,1.36409864223317e-29,0.789589584096619,0.0151735914972626,52.0370924865788,3.28708750882737e-36,28.8799074623302,3.57273744352208,8.08341164691346,1.07647524900577e-09,0.297252608195904,0.00495149568436566,60.0328925125551,1.7630821027572e-38,132.831121101317,270.89805014756,0.490336202231663,0.626791301825177,0.418088462781182,0.0210066641314879,19.9026585165652,2.3324847162501e-21,0.109263310157689,67.4523298964987,-120.904659792997,-108.576258983143,TRUE,0.473867553751916,0.508137331344187,154.706754353549,1.00358948747162,177.050154618833,0.616181152425706,1,TRUE,0.883558035283683,0.349443171427673,1.20332947759709,7.1340625967017,5.53463004588822,10.0341231067484,1129,4,20,62,15.1501078446339,0.349443171427673,7.13394707273647,0.174723206508043,17.1682152562763,0.32909806963709,0.105132099279444,-0.0563047905170292,0.308753321989934,3.32384850890157,5.47202281828568,0,8.79587132718726,0.349443171427673,0.722671180624189,16.8068796659642,0.349443171427673,17.5295508465884,0.308753321989934,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-109.19859584899,TRUE,-120.904659792997,TRUE,15.1501078446339,24,TRUE,0.999999999969221,0.85,TRUE,0.883558035283683,0.75,FALSE,5.56354417144604,TRUE,5.47202281828568,TRUE,1.63778814164071e-05,0.05,TRUE,6.53240491347045e-05,TRUE,NA,0.328923539456555,6.97068282834352,0.164461769728278,NA,NA,0.116876733449204,NA,NA,2.81427731379497,5.56354417144604,0,8.377821485241,0.328923539456555,NA,NA,NA,NA,NA,NA,NA
1130,HR,5000,SCV041,24,1.32374134318903e-15,1.803105844,1.803105844,1130,1.803105844,0.05,TRUE,1.803105844,0.1,TRUE,1c_8_9,double_sigmoidal,0.751458823305084,0.0282335499139288,26.6158108206704,4.65639422236655e-27,66.853211733467,37.1098211634421,1.80149646744528,0.0791659686392147,0.273233111038952,0.00944643805218504,28.9244590955371,1.96233816197168e-28,1.04429558915092,18.9195800733366,-29.8391601466732,-22.7943596838989,TRUE,1.13698219293728,157.593243149454,0.331266615190543,1,TRUE,1.35495979582676,2.78555048889446,6.55759466493484,1130,4,20,24,NA,1.35495979582676,6.55759466493484,0.677479897913381,0.943577230424393,1.43598186999207,5.8396037299388,0,7.27558559993088,1.35495979582676,0.0847102647076065,0.431885935275018,0.196140364361864,0.845573618421215,0.917784987442685,0.0183472790471932,50.022948093935,1.3882425934388e-35,44.8261216789413,5.68641191763561,7.88302401025845,1.9538618533433e-09,0.284871439118372,0.00337348003917473,84.4443825990626,6.35336870290061e-44,7.60800441830252,3.06003403982154,2.48624829635758,0.0175501608184788,0.63,0.118210992192293,5.3294536177751,5.0778577118148e-06,0.096471574316009,70.1293434947459,-126.258686989492,-113.930286179637,TRUE,0.129967117216438,1.0519672555849,39.3830674633291,0.845471812528558,128.790895214123,0.471439972496591,1,TRUE,0.0847102647076065,1.65486347439337,1.86775506995589,6.83691453884092,0.317000184095938,15.12,1130,1,20,49,9.85096649709731,1.65486347439337,6.81918568777959,0.827431712368662,22.1121177032501,0.897522434319311,0.783368463128098,-0.122990534455007,0.140183922970812,2.11249693124647,5.76293722215635,0,7.87543415340282,1.65486347439337,12.3154156385642,15.954409883968,1.65486347439337,28.2698255225322,0.140183922970812,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-29.8391601466732,TRUE,-126.258686989492,TRUE,9.85096649709731,24,TRUE,1,0.85,TRUE,0.40705568759809,0.75,TRUE,5.8396037299388,TRUE,5.76293722215635,TRUE,1.58081650728664e-08,0.05,TRUE,4.82348503168983e-06,TRUE,9.85096649709731,1.65486347439337,6.81918568777959,0.827431712368662,22.1121177032501,0.897522434319311,0.783368463128098,-0.122990534455007,0.140183922970812,2.11249693124647,5.76293722215635,0,7.87543415340282,1.65486347439337,12.3154156385642,15.954409883968,1.65486347439337,28.2698255225322,0.140183922970812,NA,NA
1131,HR,5000,SCV041,24,1.0802075240761e-15,2.84717733962461e-15,1.76696981554851e-15,1131,2.84717733962461e-15,0.05,FALSE,1.76696981554851e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,HR,5000,SCV041,24,2.0254633955704e-15,2.934222148,2.934222148,1132,2.934222148,0.05,TRUE,2.934222148,0.1,TRUE,1c_8_9,double_sigmoidal,0.763665710781719,0.0227334823745919,33.5921130866968,6.23073986418632e-31,180,108.252850390119,1.66277376855501,0.104175338556163,0.382805377818964,0.00552156623689182,69.329128981789,2.70704016354441e-43,0.59739193994506,30.927855661,-53.855711322,-46.8109108592258,TRUE,0.368192925676703,131.016528071144,0.0864344269828871,1,TRUE,2.24076484224388,7.5,9.18732906765515,1132,3,20,25,NA,2.24076484224388,9.18732906765515,1.12038242112194,4.20143407920728,0.533333333333333,8.92066240098848,0,9.45399573432181,2.24076484224388,0.655484895314273,0.0227710861772889,28.785842283098,6.23775791255732e-27,0.89431350837236,0.0135901833466804,65.8058457019129,6.08481395569017e-40,180,29.1239671713362,6.18047668235101,3.5781224881994e-07,0.385675149744682,0.00170497322171532,226.205986599992,1.01001284750008e-59,29.3833624951686,8.7078021210784,3.37437186635675,0.0017480776885145,0.364585105016465,0.0117266820403452,31.0902183381562,4.0316532600022e-28,0.0706180188338816,76.8365493291909,-139.673098658382,-127.344697848527,TRUE,0.54427912319079,0.740868460480124,45.5489196162182,0.261416344873141,91.9142081952537,0.453753806883469,1,TRUE,0.655484895314273,2.62411450352176,7.5,9.25620359387237,1.22430677063203,8.75004252039517,1132,2,20,70,10.6915054381953,2.62411450352176,9.25616950253083,1.31205730506341,18.0064875301527,2.17209202672965,4.92080815182779,-0.276749285832434,1.72006742063363,0.533269012437939,8.98953499631186,0,9.5228040087498,2.62411450352176,3.26666455585911,16.3731552522232,2.62411450352176,19.6398198080823,1.72006742063363,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-53.855711322,TRUE,-139.673098658382,TRUE,10.6915054381953,24,TRUE,1,0.85,TRUE,0.655708795395609,0.75,TRUE,8.92066240098848,TRUE,8.98953499631186,TRUE,2.66286347306991e-30,0.05,TRUE,1.86063809817133e-30,TRUE,10.6915054381953,2.62411450352176,9.25616950253083,1.31205730506341,18.0064875301527,2.17209202672965,4.92080815182779,-0.276749285832434,1.72006742063363,0.533269012437939,8.98953499631186,0,9.5228040087498,2.62411450352176,3.26666455585911,16.3731552522232,2.62411450352176,19.6398198080823,1.72006742063363,NA,NA
1133,HR,5000,SCV041,24,1.0688611568464e-15,2.990235864,2.990235864,1133,2.990235864,0.05,TRUE,2.990235864,0.1,TRUE,1c_8_9,double_sigmoidal,0.626822056812291,0.0272972337004754,22.9628417183304,1.19772680766752e-24,65.1144964379131,38.9843879160467,1.67027109873157,0.102673958110432,0.346914316968362,0.0104970229229481,33.0488291313488,1.16996431051007e-30,0.868849671365994,22.874026479275,-37.74805295855,-30.7032524957757,TRUE,0.978044926933944,35.3141102930764,0.325486374564934,1,TRUE,1.87434579462636,2.71310401824638,8.32594360724069,1133,3,20,22,NA,1.87434579462636,8.32594360724069,0.937172897313179,1.27132377674599,1.47432607563104,7.58878056942517,0,9.06310664505621,1.87434579462636,0.552426688420912,0.0179947815994695,30.6992716397957,6.33037754001488e-28,0.862128752042129,0.0171037379467899,50.4058676953675,1.05112665200229e-35,34.1536452962113,3.58634905352562,9.52323513034406,1.70792796808897e-11,0.367815226145693,0.00363603072165046,101.15844840242,8.19035099203992e-47,45.8627360226226,12.1814871263161,3.76495378167282,0.000578610892442088,0.28771260537645,0.00843295187550756,34.1176624299345,1.4502184352388e-29,0.0684198118686361,77.5164418150672,-141.032883630134,-128.70448282028,TRUE,0.627805500291288,0.457010122016072,41.1972866900126,0.24950567731401,66.4970701929787,0.445887050461024,1,TRUE,0.552426688420912,2.57796831374194,1.42306855400881,8.82756542749662,1.91094733427594,6.90510252903479,1133,2,20,46,12.6964909439501,2.57796831374194,8.81766471109638,1.2889852035179,15.7399881443927,2.00105340554731,0.923613650033461,-0.555038480976044,1.4241384984145,2.7911760654994,7.42207667834668,0,10.2132527438461,2.57796831374194,2.07882850446406,14.7005738921606,2.57796831374194,16.7794023966247,1.4241384984145,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-37.74805295855,TRUE,-141.032883630134,TRUE,12.6964909439501,24,TRUE,1,0.85,TRUE,0.552426750473784,0.75,TRUE,7.58878056942517,TRUE,7.42207667834668,TRUE,2.90072168315996e-10,0.05,TRUE,9.09159218315254e-06,TRUE,12.6964909439501,2.57796831374194,8.81766471109638,1.2889852035179,15.7399881443927,2.00105340554731,0.923613650033461,-0.555038480976044,1.4241384984145,2.7911760654994,7.42207667834668,0,10.2132527438461,2.57796831374194,2.07882850446406,14.7005738921606,2.57796831374194,16.7794023966247,1.4241384984145,NA,NA
1134,HR,5000,SCV041,24,1.06900506362785e-15,2.030839725,2.030839725,1134,2.030839725,0.05,TRUE,2.030839725,0.1,TRUE,1c_6_8,sigmoidal,0.821581636755075,0.018518774136903,44.3647960000702,1.22254132244909e-35,150.101923922566,53.6123065390761,2.79976620317878,0.00783575537195672,0.528679857500643,0.00347760476261483,152.024135457856,7.05069001836519e-57,0.299040069819636,45.8057661482173,-83.6115322964346,-76.5667318336604,TRUE,0.7262181552127,45.3579730363446,0.724848112550098,1,TRUE,1.66850062525273,6.25424683010692,12.6883165800154,1134,3,20,28,NA,1.66850062525273,12.6883165800154,0.834250312626364,2.60880368662957,0.639565419891113,12.3685338700699,0,13.008099289961,1.66850062525273,0.861717149255846,0.0470687291735132,18.3076357570486,3.88551838838299e-20,0.929907767938567,0.0431271150306706,21.5620211849841,1.51576799916393e-22,28.5929593007903,5.75299587914809,4.97009904081912,1.54710255266108e-05,0.533788048304721,0.00898467179869921,59.4109679534429,2.58188038765891e-38,180,473.9424286497,0.379792964543889,0.706270433910774,0.1893015597336,0.0260230391264277,7.27438324224612,1.2252856429803e-08,0.264107684249592,48.476510388137,-82.9530207762741,-70.6246199664191,TRUE,0.419828296871856,0.903870966285467,90.6711377950804,0.422484048481565,89.8516031821305,0.272416829168797,1,TRUE,0.861717149255846,1.88849363571572,1.1913733041996,12.8109131593133,7.5,4.54323743360641,1134,3,20,140,16.5185868669482,1.88849363571572,12.787772428207,0.944258582085403,17.3566604700517,1.75792040353901,0.570235348843854,-0.493568790756645,1.62734735215676,3.31177931979247,11.1318827683107,0,14.4436620881032,1.88849363571572,0.529098047627002,17.0921114462382,1.88849363571572,17.6212094938652,1.62734735215676,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-83.6115322964346,TRUE,-82.9530207762741,TRUE,16.5185868669482,24,TRUE,1,0.85,TRUE,0.861717149255846,0.75,FALSE,12.3685338700699,TRUE,11.1318827683107,TRUE,5.73472557651706e-35,0.05,TRUE,4.50499624147025e-07,TRUE,NA,1.66850062525273,12.6883165800154,0.834250312626364,NA,NA,2.60880368662957,NA,NA,0.639565419891113,12.3685338700699,0,13.008099289961,1.66850062525273,NA,NA,NA,NA,NA,NA,NA
1135,HR,5000,SCV041,24,1.47512067053467e-15,3.4600948607875e-15,1.98497419025283e-15,1135,3.4600948607875e-15,0.05,FALSE,1.98497419025283e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,HR,5000,SCV041,24,2.77275934406556e-15,1.663880367,1.663880367,1136,1.663880367,0.05,TRUE,1.663880367,0.1,TRUE,1c_8_9,double_sigmoidal,0.829431555751713,0.0185706111221443,44.6636650940726,9.3946753304062e-36,46.3882471639055,12.062777855847,3.84556921450896,0.000422090210804502,0.331403252903027,0.00640335799728659,51.7546032946243,2.85594019637527e-38,0.397321480921447,39.6961508924702,-71.3923017849403,-64.3475013221661,TRUE,0.426663923822343,8.70099270392908,0.277439880478196,1,TRUE,1.38007488138554,1.9328436318294,7.95367806967266,1136,5,20,25,NA,1.38007488138554,7.95367806967266,0.690037440692771,0.666867236483438,2.0694897063215,6.91893321651191,0,8.98842292283341,1.38007488138554,0.366895883405946,1.21160469192329,0.302818143452003,0.763724462348754,0.927974239531773,0.0224286883685601,41.3744319009123,1.38085171984325e-32,33.8167325446191,4.58772177158052,7.37113849277064,9.12959809375047e-09,0.342246952468143,0.00513107031391783,66.7008891965116,3.7062181222771e-40,6.83754297128268,8.88517307265078,0.769545276763279,0.446454943769254,0.63,0.490130632770719,1.28537160886802,0.206650034084083,0.132590996027364,63.2918968557809,-112.583793711562,-100.255392901707,TRUE,0.91447721933946,0.386239953059703,116.684303119106,0.685007950135041,69.5188263383461,0.124123980856966,1,TRUE,0.366895883405946,1.54403811823867,1.40903052269246,8.21392685923544,0.284897623803445,15.12,1136,5,20,60,11.7173490375867,1.54403811823867,8.17220630138791,0.772013819007409,23.6298108806064,1.05526960617197,0.556989348009703,-0.0725572929627383,0.566501229403632,2.77211426709685,6.78614916783948,0,9.55826343493633,1.54403811823867,13.4726207238334,16.8935005186897,1.54403811823867,30.3661212425231,0.566501229403632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-71.3923017849403,TRUE,-112.583793711562,TRUE,11.7173490375867,24,TRUE,0.999999999999966,0.85,TRUE,0.666106597025076,0.75,TRUE,6.91893321651191,TRUE,6.78614916783948,TRUE,2.90669644291429e-07,0.05,TRUE,1.51495183691377e-05,TRUE,11.7173490375867,1.54403811823867,8.17220630138791,0.772013819007409,23.6298108806064,1.05526960617197,0.556989348009703,-0.0725572929627383,0.566501229403632,2.77211426709685,6.78614916783948,0,9.55826343493633,1.54403811823867,13.4726207238334,16.8935005186897,1.54403811823867,30.3661212425231,0.566501229403632,NA,NA
1137,HR,5000,SCV041,24,9.79965632554144e-16,0.497138122,0.497138121999999,1137,0.497138122,0.05,TRUE,0.497138121999999,0.1,TRUE,1c_8_9,double_sigmoidal,0.636902889734015,0.0347222091444162,18.3428101329905,4.4485763233085e-21,43.634669398936,26.8719427197454,1.62380032787408,0.112274064571027,0.32444021480731,0.0161273134245216,20.1174371866548,1.57500883418872e-22,1.39359084099013,12.7159448292546,-17.4318896585092,-10.3870891957349,TRUE,0.749306262284517,109.335253532527,0.89061144981999,1,TRUE,0.316628706498742,1.81811122495567,7.78656515537543,1137,3,20,25,NA,0.316628706498742,7.78656515537543,0.158314353249371,0.143916551357139,2.20008542112023,6.68652244481532,0,8.88660786593555,0.316628706498742,0.475447511494166,0.0148029038429511,32.1185300221056,1.26127557197231e-28,0.948382813078899,0.0175173788836023,54.1395387620841,7.73384982127185e-37,21.045053334319,1.67903624101513,12.5340077958028,6.94139346858842e-15,0.367103762654517,0.00459669668017317,79.8625161059543,4.9506633646289e-43,106.171795784312,33.1213862352968,3.20553599508364,0.00277694553123127,0.297606643028623,0.00608697630496718,48.8923610209827,3.19504357677774e-35,0.0684661412922521,77.5018883474136,-141.003776694827,-128.675375884972,TRUE,0.304176699602976,0.303995834570378,64.6285507757054,0.317988209160976,55.2855532661616,0.346130497804843,1,TRUE,0.475447511494166,0.471477250631121,0.876877222263293,8.8104903037084,4.42382482434632,7.14255943268695,1137,2,20,48,14.4647093306722,0.471477250631121,8.79145215855562,0.23573891868963,15.955971637001,0.3478200552511,0.104219751296865,-0.275081328070248,0.224162685538678,4.52387618243436,6.52951406733844,0,11.0533902497728,0.471477250631121,0.899059804703598,15.5064417346492,0.471477250631121,16.4055015393528,0.224162685538678,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-17.4318896585092,TRUE,-141.003776694827,TRUE,14.4647093306722,24,TRUE,0.999999999999842,0.85,TRUE,0.475447511494166,0.75,TRUE,6.68652244481532,TRUE,6.52951406733844,TRUE,2.25067002965359e-07,0.05,TRUE,0.000209736036911783,TRUE,14.4647093306722,0.471477250631121,8.79145215855562,0.23573891868963,15.955971637001,0.3478200552511,0.104219751296865,-0.275081328070248,0.224162685538678,4.52387618243436,6.52951406733844,0,11.0533902497728,0.471477250631121,0.899059804703598,15.5064417346492,0.471477250631121,16.4055015393528,0.224162685538678,NA,NA
