Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor,DSM_warning_reachMaximum_cor
1,WT,500,SCV037,24,8.01933332767338e-16,2.74100509262644e-15,1.9390717598591e-15,1,2.74100509262644e-15,0.05,FALSE,1.9390717598591e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,WT,500,SCV037,24,7.63612657038495e-16,3.03373036441393e-15,2.27011770737544e-15,2,3.03373036441393e-15,0.05,FALSE,2.27011770737544e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,WT,500,SCV037,24,1.14367003374267e-15,2.734842494,2.734842494,3,2.734842494,0.05,TRUE,2.734842494,0.1,TRUE,1c_3a_8,double_sigmoidal,0.565246455527637,0.0605846444394805,9.32986337969311,1.37285086862882e-11,149.470340265368,457.770998682007,0.326517714524765,0.745735064379098,0.397437154070837,0.0155162104685239,25.6143183206411,1.98732721183775e-26,4.11708323958847,-10.5741711038071,29.1483422076142,36.1931426703884,TRUE,1.29152585221454,26.9462067090441,-0.190998682528734,1,TRUE,1.54586002615986,6.22793084439034,9.53849169770009,3,3,20,25,NA,1.54586002615986,9.53849169770009,0.772930013079932,2.40687733450777,0.642267889599787,9.21735775290019,0,9.85962564249998,1.54586002615986,0.0612257933097037,0.0212561208339502,2.88038413913765,0.00657017274856235,0.920142900174399,0.0173696116859076,52.9742930822646,1.71270891276387e-36,33.8468695580582,3.9670359183005,8.5320300232014,2.88114198917395e-10,0.419665775676364,0.00401380802537901,104.555517608926,2.42297075549726e-47,67.1209889409367,11.9689449661178,5.60792861283479,2.13287644967328e-06,0.368747697080304,0.00532144949269296,69.2945968173975,9.13416543307984e-41,0.112498186439629,66.8250363867017,-119.650072773403,-107.321671963548,TRUE,0.0292608002200723,1.14030919130892,89.5629105598177,0.277520570671186,71.2117278610868,0.446593800839037,1,TRUE,0.0612257933097037,2.51644590394935,1.41028623158576,10.0719786162327,2.79670787253903,8.84994472992729,3,4,20,60,15.7925435069581,2.51644590394935,10.0713099416835,1.25822294064342,18.9222578434923,1.33525860532662,0.887645582231533,-1.65248404198811,0.154071396790253,2.83496696690927,8.65382645822891,0,11.4887934251382,2.51644590394935,1.42958990654876,18.2074628902179,2.51644590394935,19.6370527967667,0.154071396790253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,29.1483422076142,FALSE,-119.650072773403,TRUE,15.7925435069581,24,TRUE,1,0.85,TRUE,0.0612264315146873,0.75,TRUE,9.21735775290019,TRUE,8.65382645822891,TRUE,2.45401674910283e-26,0.05,TRUE,1.70652011525124e-06,TRUE,15.7925435069581,2.51644590394935,10.0713099416835,1.25822294064342,18.9222578434923,1.33525860532662,0.887645582231533,-1.65248404198811,0.154071396790253,2.83496696690927,8.65382645822891,0,11.4887934251382,2.51644590394935,1.42958990654876,18.2074628902179,2.51644590394935,19.6370527967667,0.154071396790253,NA,NA
4,WT,500,SCV037,24,1.29649077427108e-15,3.09822559300344e-15,1.80173481873237e-15,4,3.09822559300344e-15,0.05,FALSE,1.80173481873237e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,WT,500,SCV037,24,7.28860914669e-16,0.074902905,0.0749029049999993,5,0.074902905,0.05,TRUE,0.0749029049999993,0.1,FALSE,1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,WT,500,SCV037,24,8.22469278576784e-16,2.23997812421992e-15,1.41750884564314e-15,6,2.23997812421992e-15,0.05,FALSE,1.41750884564314e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,WT,500,SCV037,24,4.90644828919321e-16,2.4764371965779e-15,1.98579236765858e-15,7,2.4764371965779e-15,0.05,FALSE,1.98579236765858e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,WT,500,SCV037,24,7.32020329636522e-16,0.0862236460000001,0.0862236459999994,8,0.0862236460000001,0.05,TRUE,0.0862236459999994,0.1,FALSE,1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,WT,500,SCV037,24,8.1734389651753e-16,0.0668885850000001,0.0668885849999993,9,0.0668885850000001,0.05,TRUE,0.0668885849999993,0.1,FALSE,1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,WT,500,SCV037,24,1.98827424047049e-15,0.644752062,0.644752061999998,10,0.644752062,0.05,TRUE,0.644752061999998,0.1,TRUE,1c_6_8,sigmoidal,0.908024281485343,0.0116817250238683,77.7303248989384,2.88288332151704e-45,19.3204627920562,1.87585195419466,10.299566950821,8.18794723265704e-13,0.278961444403887,0.00563844929750228,49.4748519823459,1.68489874008374e-37,0.141471971402641,61.8979993244264,-115.795998648853,-108.751198186078,TRUE,0.471722942311317,48.0858856212557,0.311471496038139,1,TRUE,0.585450527833744,0.805019283002343,6.6950746656933,10,4,20,26,NA,0.585450527833744,6.6950746656933,0.292725263916872,0.117824741037516,4.96882507594337,4.21066212772161,0,9.17948720366499,0.585450527833744,0.885202283451312,45.9041871378186,0.0192836936812248,0.984718408803159,0.90807050310756,0.0221502565334122,40.9959361751767,1.92641957813372e-32,18.7299357650829,2.49698550577012,7.50101901745169,6.1589165585114e-09,0.277614282961646,0.011156065233474,24.8846055622424,1.05407593960967e-24,0.01,44.1768008541793,0.000226363154566317,0.999820604423535,0.564557633462924,881496.166664948,6.40453872418834e-07,0.999999492432446,0.143708272780288,61.5607987913226,-109.121597582645,-96.7931967727903,TRUE,0.42552025616169,1.1754929878749,148.367825893238,0.153399374920409,41.7958792345272,0.583903361519333,1,TRUE,0.885202283451312,0.585480329319977,0.780413990211786,6.66274279107951,0.000416666666666667,13.5493832031102,10,7,20,459,17.206629494011,0.585480329319977,6.65644357332186,0.292740170209937,2655.73251543949,0.551874426849242,0.114449221679895,-1.05005818854901e-05,0.51826852442987,5.11563399668649,4.09862657497862,0,9.2142605716651,0.585480329319977,6400.76955954045,17.206629494011,0.585480329319977,5856.11729520972,0.51826852442987,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-115.795998648853,TRUE,-109.121597582645,TRUE,17.206629494011,24,TRUE,0.999999108891351,0.85,TRUE,0.999868075020684,0.75,FALSE,4.21066212772161,TRUE,4.09862657497862,TRUE,0.00265956972610324,0.05,TRUE,0.00322545735560766,TRUE,NA,0.585450527833744,6.6950746656933,0.292725263916872,NA,NA,0.117824741037516,NA,NA,4.96882507594337,4.21066212772161,0,9.17948720366499,0.585450527833744,NA,NA,NA,NA,NA,TRUE,NA
