"","Cell","Mutation","MOI","dataSet","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio","decision"
"11","194","WT","500","SCV029",20.3248873568317,0.395895075284721,9.46689377968897,0.19794822413414,23.233906497628,0.197947536751889,0.02843909576745,-0.165569193426538,0,13.9208039004476,2.50649182946516,0,16.4272957299128,0.395895075284721,2.39111556378015,22.0383487157379,0.395895075284721,24.429464279518,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"12","201","WT","500","SCV029",19.4677248055241,1.98915603694697,8.06974639678284,0.99458005178921,22.2085320543753,1.04343816318427,0.831324567455531,-3.54616221379852,0.0978695231858999,2.39275502591637,6.87336888382466,0,9.26612390974103,1.98915603694697,0.53333333325866,21.9418653877459,1.98915603694697,22.4751987210046,0.0978695231858999,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"13","210","WT","500","SCV029",12.351695346799,2.39158177970809,6.22486858893358,1.19579103239147,19.6312720687113,1.19579087760284,0.678144159986053,-0.554091603188755,0,3.5266568980809,4.46154013989313,0,7.98819703797403,2.39158177970809,4.3162209388208,17.4731615993009,2.39158177970809,21.7893825381217,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"14","286","WT","500","SCV029",15.8285229767148,0.453708489254061,6.87225913298923,0.226854254902444,18.1447259787136,0.226853125499257,0.201792091052838,-0.850703541443084,0,2.24839579632117,5.74806123482864,0,7.99645703114981,0.453708489254061,0.533333255536254,17.8780593509455,0.453708489254061,18.4113926064817,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"15","298","WT","500","SCV029",13.09387496824,1.23578798017834,8.46958884432208,0.617893989985343,15.6801220191976,0.617894071253417,0.701829967810393,-1.33123470152652,0,1.76080822543646,7.58918473160385,0,9.34999295704031,1.23578798017834,0.928302108381996,15.2159709650066,1.23578798017834,16.1442730733886,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"16","305","WT","500","SCV029",10.9416019864023,1.20907931550396,6.51946916784825,0.604542064601326,20.6835728244798,0.604539631141245,0.349189707217941,-0.126718378223867,0,3.4625285067447,4.7882049144759,0,8.2507334212206,1.20907931550396,9.54146772118517,15.9128389638872,1.20907931550396,25.4543066850724,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"17","311","WT","500","SCV029",9.14886636537706,2.0589682073303,6.59354015168043,1.02948410254072,14.193451659565,1.71238079748434,1.35588699637923,-0.203351964424744,1.36579496061165,1.5185396812777,5.83427031104158,0,7.35280999231928,2.0589682073303,3.40873641756818,12.4890834507809,2.0589682073303,15.8978198683491,1.36579496061165,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"18","330","WT","500","SCV029",17.5013147063762,0.948707464979308,12.4870968335239,0.474353722096979,21.1379752831407,0.824801878779069,0.237650621291256,-0.0924538637953054,0.700896293030557,3.99202602469365,10.4910838211771,0,14.4831098458707,0.948707464979308,2.68037658758545,19.797786989348,0.948707464979308,22.4781635769334,0.700896293030557,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"19","336","WT","500","SCV029",17.2772553155825,1.86631410332154,15.6014069428699,0.933158557245605,17.8496242413467,1.41587250698859,0.837923198044691,-1.76348810408955,0.965441899774287,2.2273092661435,14.4877523097982,0,16.7150615759417,1.86631410332154,0.510846770929792,17.5942008558818,1.86631410332154,18.1050476268116,0.965441899774287,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"20","337","WT","500","SCV029",9.48920626960441,1.57902415679945,7.66368351434258,0.789512052792503,16.5104824407617,0.789514905683844,0.858611778215927,-0.114821520016036,0,1.83904320539422,6.74416191164547,0,8.58320511703969,1.57902415679945,13.7519879250765,9.63448847822342,1.57902415679945,23.3864764032999,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"21","341","WT","500","SCV029",15.7685220928188,1.56233520156332,9.32687566765279,0.781167636901998,19.6093259837272,0.819499715296798,0.517748479234951,-0.882011869065187,0.0766645082780502,3.01755633135204,7.81809750197678,0,10.8356538333288,1.56233520156332,1.68441122550865,18.7671203709729,1.56233520156332,20.4515315964815,0.0766645082780502,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"22","342","WT","500","SCV029",9.10744305026952,1.78470797503492,5.96895899932911,0.892354014958587,20.9015427116847,1.43831307431357,0.94728286648138,-0.0743712039267634,1.09192171950372,1.88402856019564,5.02694471923128,0,6.91097327942693,1.78470797503492,9.31524863055087,16.2439183964093,1.78470797503492,25.5591670269601,1.09192171950372,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"23","352","WT","500","SCV029",10.8305837730244,1.47908650700386,7.42837518337575,0.739543437500976,12.68081717376,0.918927880404352,0.961660151331071,-1.44269937450888,0.358828805447672,1.53805531502641,6.65934752586254,0,8.19740284088895,1.47908650700386,0.776501134851841,12.2925666063341,1.47908650700386,13.0690677411859,0.358828805447672,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"24","356","WT","500","SCV029",14.6628474914731,2.45184464147252,9.28585863928374,1.22593055811317,19.1738621248723,1.24232180588993,0.85424238126149,-1.03172503123639,0.0327989707191672,2.87019784461149,7.85075971697799,0,10.7209575615895,2.45184464147252,2.34466122030057,18.001531514722,2.45184464147252,20.3461927350226,0.0327989707191672,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"25","389","WT","500","SCV029",15.1833351173898,2.14518905362575,7.54025757140372,1.07259499029777,22.6605275696089,1.40283614924765,0.701745122834903,-0.497653809343005,0.660482903577011,3.05693475283396,6.01179019498674,0,9.0687249478207,2.14518905362575,2.98341160496455,21.1688217671266,2.14518905362575,24.1522333720912,0.660482903577011,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"26","423","WT","500","SCV029",9.17050160407213,2.24311772225126,5.37297770208127,1.12155718573107,18.3345540813402,1.81804956270068,1.45353733080518,-0.205425765942291,1.3929814424538,1.54321301194837,4.60137119610709,0,6.14458420805546,2.24311772225126,4.13841114768577,16.2653485074973,2.24311772225126,20.4037596551831,1.3929814424538,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"27","429","WT","500","SCV029",17.4939453595863,0.970903607156311,7.38131937423139,0.485452206024793,19.7961605318169,0.489216828180906,0.376650017305339,-1.80631173533757,0.00753752038392575,2.57773413659298,6.0924523059349,0,8.67018644252788,0.970903607156311,0.533333238070529,19.5294939127816,0.970903607156311,20.0628271508522,0.00753752038392575,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"28","435","WT","500","SCV029",17.6462390926881,1.62045797489592,10.6100614405173,0.810232972227788,21.4008738383407,0.841997346712085,0.537120608109139,-1.03982346428277,0.063536605074526,3.01693502433377,9.10159392835038,0,12.1185289526842,1.62045797489592,1.49729393815448,20.6522268692635,1.62045797489592,22.149520807418,0.063536605074526,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"29","440","WT","500","SCV029",7.31670142281527,0.867549605952152,6.50770269594549,0.433775528826073,7.72665737215051,0.433779038724278,0.638666254587639,-1.82600447186145,0,1.35837708618611,5.82851415285243,0,7.18689123903854,0.867549605952152,0.475108149690216,7.4891032973054,0.867549605952152,7.96421144699562,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"30","468","WT","500","SCV029",17.774871394405,2.60261200729541,7.58571805299921,1.30130599847319,22.1001413035064,2.17598964891437,0.632365740521612,-0.535155128633669,1.74935829292924,4.1156752185035,5.52788044374746,0,9.64355566225096,2.60261200729541,1.59440444221222,21.3029390824003,2.60261200729541,22.8973435246125,1.74935829292924,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"31","478","WT","500","SCV029",12.980652282433,3.30181671222514,7.49085591742672,1.65090686372111,16.9558992519264,1.78510373196751,1.4231718799255,-1.87414283138361,0.268478736445958,2.32004071946529,6.33083555769408,0,8.65087627715937,3.30181671222514,1.61852017091983,16.1466391664665,3.30181671222514,17.7651593373863,0.268478736445958,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"32","500","WT","500","SCV029",22.444815995753,1.12434912048589,8.51024532393037,0.56217239788584,23.6409495337011,0.602478277681212,0.124076661047375,-1.95871457486877,0.0806032685010546,9.06172934534878,3.97938065125598,0,13.0411099966048,1.12434912048589,0.532872867428765,23.3745130999867,1.12434912048589,23.9073859674155,0.0806032685010546,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"33","515","WT","500","SCV029",18.5326088829704,1.44206823745917,15.0687806828918,0.721035502057777,19.0705886419761,1.22596219943115,0.181103721477727,-0.858141983587727,1.00985826319624,7.96266485134886,11.0874482572173,0,18.5326088829704,1.44206823745917,0.503657882412347,18.81875970077,1.44206823745917,19.3224175831823,1.00985826319624,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"34","531","WT","500","SCV029",18.5648754217449,2.76789541448748,7.34506988079246,1.38393130140974,22.4651188278538,2.01919612851574,0.724148416151686,-1.23736891412725,1.27049686822786,3.82227641841267,5.43393167158612,0,9.2562080899988,2.76789541448748,1.21014721572812,21.8600452199897,2.76789541448748,23.0701924357179,1.27049686822786,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"35","537","WT","500","SCV029",15.9448986359075,1.50177931546985,7.98048229100378,0.750887535214483,18.7024917766632,0.779077307686028,0.922422678761858,-2.7101325303656,0.0563753053054982,1.62808151842672,7.16644153179042,0,8.79452305021714,1.50177931546985,0.533333331108115,18.4358251111091,1.50177931546985,18.9691584422173,0.0563753053054982,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"36","544","WT","500","SCV029",16.3935142065474,3.30346948324082,9.04768372968552,1.65173685409689,22.7176944401351,2.79184714025641,0.882540416076901,-0.324455350982541,2.28022193707185,3.74313677092038,7.17611534422533,0,10.9192521151457,3.30346948324082,3.15373916031986,21.1408248599752,3.30346948324082,24.294564020295,2.28022193707185,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"37","545","WT","500","SCV029",10.7830799570134,1.8115416839563,4.96271124940457,0.905770841365162,16.7384186219452,0.971949468860023,1.10566370249698,-0.999803362119097,0.13235603394435,1.63842014517181,4.14350117681867,0,5.78192132199047,1.8115416839563,1.67951590646074,15.8986606687149,1.8115416839563,17.5781765751756,0.13235603394435,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"38","547","WT","500","SCV029",10.5164634881587,1.45008858624707,6.63261295319443,0.725044291427476,11.259373293939,0.725044276967455,0.33341018124596,-2.76183449012905,0,4.34926306337757,4.45798142150564,0,8.80724448488321,1.45008858624707,0.525045433182101,10.996850577348,1.45008858624707,11.5218960105301,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"39","559","WT","500","SCV029",10.1285257096714,0.235249936133292,5.64942639012285,0.117623455639155,11.2528401662474,0.117620153500175,0.0899409892861358,-0.44154262485487,0,2.61560316381305,4.34162480821633,0,6.95722797202937,0.235249936133292,0.532790998854564,10.9864446668201,0.235249936133292,11.5192356656746,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"40","562","WT","500","SCV029",9.92943248802628,0.647599085514854,5.52515911055535,0.323803820727014,10.9711086919945,0.323799514557321,0.225866174541345,-1.21654070780787,0,2.86718047458811,4.0915688732613,0,6.95874934784941,0.647599085514854,0.532328331767693,10.7049445261106,0.647599085514854,11.2372728578783,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"41","574","WT","500","SCV029",9.09605010433637,2.13964694353759,6.52317146623968,1.06980292045595,13.8697673724446,1.6727956013452,1.10617934600728,-0.221696417442481,1.20594425985722,1.93426766758987,5.55603763244474,0,7.49030530003461,2.13964694353759,4.21162729849986,11.7639537231947,2.13964694353759,15.9755810216945,1.20594425985722,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"42","635","WT","500","SCV029",12.3349073746566,1.94331717807991,5.8922705414669,0.971648842748768,15.641147755751,1.5066592816493,0.760518071782346,-0.714691031034054,1.07000140219389,2.55525443797222,4.61464332248079,0,7.16989776045301,1.94331717807991,1.22194869945753,15.0301734060222,1.94331717807991,16.2521221054797,1.07000140219389,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"43","646","WT","500","SCV029",11.631589073609,1.60572941793947,8.10784184626132,0.802863510450049,12.3721373454753,0.809910664668655,0.417630192391568,-3.03147666098162,0.0140919696699194,3.84485951253723,6.18541208999271,0,10.0302716025299,1.60572941793947,0.525037012079179,12.1096188394357,1.60572941793947,12.6346558515149,0.0140919696699194,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"44","648","WT","500","SCV029",10.3651305250883,0.726487498154098,9.76960663400859,0.363272465693105,14.8143756532572,0.577018221557864,1.41954118004495,-0.0334061092168344,0.427547507849908,0.511776275578772,9.51371849621921,0,10.025494771798,0.726487498154098,8.9486623049638,10.3651305250883,0.726487498154098,19.2887068057391,0.427547507849908,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"45","681","WT","500","SCV029",11.7338565055778,1.3629950470567,7.20020264051814,0.6814868111936,17.03572483384,0.681495831120737,0.769115827106703,-0.646566111521992,0,1.77215836551444,6.31412345776092,0,8.08628182327536,1.3629950470567,2.10805209671176,15.9816987854842,1.3629950470567,18.0897508821959,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"46","684","WT","500","SCV029",10.8885879728445,2.38834646062937,6.82194691518653,1.19415820385858,17.3683502794117,1.1941732145488,1.89574692015711,-1.14308687918692,0,1.25984456850993,6.19202463093156,0,7.4518691994415,2.38834646062937,2.08938314673702,16.3236587060432,2.38834646062937,18.4130418527802,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"47","689","WT","500","SCV029",10.9141192153717,2.05388982468909,8.77649188347622,1.02693769886267,11.3991777227306,1.62997394598647,0.436001764170246,-1.71582150486627,1.20605825852555,4.71073741776673,6.42112317459286,0,10.9141192153717,2.05388982468909,0.494125737297843,11.1521148540817,2.05388982468909,11.6462405913796,1.20605825852555,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"48","703","WT","500","SCV029",17.25050440362,0.874377552967631,6.96236750822232,0.437188231664115,20.7606013753321,0.437188568767681,0.53553659327595,-1.63945791177844,0,1.63271299094418,6.14601101275023,0,7.77872400369441,0.874377552967631,0.533333333345001,20.4939347086596,0.874377552967631,21.0272680420046,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"49","718","WT","500","SCV029",16.0639998167039,1.69209558819399,7.42945694311749,0.846055898931915,22.54945688598,1.17808641950396,0.620165942823621,-0.513925913170343,0.664077227863733,2.72845616205537,6.06522886208981,0,8.79368502414518,1.69209558819399,2.00032404279547,21.5492948645822,1.69209558819399,23.5496189073777,0.664077227863733,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"50","724","WT","500","SCV029",20.8270798323359,2.04506446830118,16.6951876060044,1.0225337852518,22.1103871521305,1.07698775794162,1.02790839301055,-3.63131415766493,0.108914856790363,1.9895396148207,15.700417798594,0,17.6899574134147,2.04506446830118,0.533181522569182,21.843796390846,2.04506446830118,22.3769779134151,0.108914856790363,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"51","733","WT","500","SCV029",15.002530798527,0.861408201583648,5.60665908737304,0.430704099979249,20.7266618359035,0.430699662980714,0.904200667053527,-1.61514037773415,0,0.952673707254249,5.13032223374592,0,6.08299594100017,0.861408201583648,0.533333333410993,20.459995169198,0.861408201583648,20.993328502609,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"52","846","WT","500","SCV029",8.71650394135028,2.92996859704332,6.39867876812609,1.46498416387093,18.1820894441469,1.46498430278221,1.52860239790442,-0.229712182460891,0,1.91676305170007,5.44029724227605,0,7.35706029397612,2.92996859704332,12.7549552037457,11.8046118422741,2.92996859704332,24.5595670460198,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"53","856","WT","500","SCV029",18.565926790925,2.15742382749262,8.74968944079883,1.07871276628182,19.5881902411732,1.8730919095913,0.275159218922812,-1.06920582067701,1.58873390159749,7.84063799838674,4.82937044160546,0,12.6700084399922,2.15742382749262,0.5318806864847,19.3222498979309,2.15742382749262,19.8541305844156,1.58873390159749,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"54","891","WT","500","SCV029",20.6555921513075,0.107140700876382,19.2528141139259,0.0535717000415995,22.0583769277014,0.075550570311999,0.200899649701926,-0.118469369611805,0.0439604447739549,0.533304567904155,18.9861618299738,0,19.5194663978779,0.107140700876382,0.533304569016053,21.7917246431934,0.107140700876382,22.3250292122094,0.0439604447739549,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"55","946","WT","500","SCV029",9.7822979644205,3.14908632563938,6.29164969413653,1.57454315509319,17.1505470655594,2.40485930499958,1.1312785427912,-0.204083360407411,1.66063587219511,2.78365248391405,4.89982345217951,0,7.68347593609356,3.14908632563938,7.29334547644102,13.5038743273389,3.14908632563938,20.7972198037799,1.66063587219511,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"56","961","WT","500","SCV029",10.1564122728932,1.16072960604743,7.9238736849201,0.580365619487741,25.1906007286878,0.676548583613907,0.588932236551358,-0.0318306572812584,0.192367564336092,1.9709051975901,6.93842108612505,0,8.90932628371515,1.16072960604743,30.4223074363439,10.1564122728932,1.16072960604743,40.4017544468598,0.192367564336092,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"57","965","WT","500","SCV029",11.1367362398257,0.659190724930263,5.96134198160714,0.329595845228983,14.3593415240985,0.449410965691293,0.118524512393581,-0.142333627770978,0.239627776334962,5.56164047097117,3.18052174612155,0,8.74216221709272,0.659190724930263,2.94774295551856,12.8854700463392,0.659190724930263,15.8332130018578,0.239627776334962,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"58","967","WT","500","SCV029",13.0667152348582,1.61586011601839,7.37743420275934,0.807921685750828,19.9166770202352,0.807929242298456,0.34806391050098,-0.274913357554511,0,4.64242361034394,5.05622239758736,0,9.69864600793131,1.61586011601839,5.87770681785804,16.9778236113062,1.61586011601839,22.8555304291642,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"59","976","WT","500","SCV029",10.9608049953845,1.85192539854081,6.26067046390056,0.925962628432785,18.1943010622119,0.994729429356586,0.814985287257245,-0.46100827177468,0.137530271009171,2.27234212383549,5.12449940198281,0,7.39684152581831,1.85192539854081,3.71879472125731,16.3349037015832,1.85192539854081,20.0536984228405,0.137530271009171,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"60","980","WT","500","SCV029",8.50285467951265,3.88279564698462,6.26587824014992,1.94136831083559,13.965325315587,2.25034982564123,2.01210024136829,-0.512555756282396,0.617903987350407,1.92972276785981,5.30101685622001,0,7.23073962407982,3.88279564698462,6.36982732047478,10.7804116553496,3.88279564698462,17.1502389758244,0.617903987350407,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"61","982","WT","500","SCV029",12.0145367540121,1.14657714910808,7.93342159603893,0.573287961145677,16.1347386505401,0.600656830836986,0.669419035914664,-0.630699036566207,0.054736514133042,1.71279435987571,7.07702441610108,0,8.78981877597679,1.14657714910808,1.73115950980277,15.2691588956387,1.14657714910808,17.0003184054415,0.054736514133042,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"62","983","WT","500","SCV029",13.76796878489,3.17684221851006,6.0703636017948,1.58841578589325,17.6236776082038,2.50825086248361,1.3507563051555,-1.19983183432352,1.83960257753396,2.35189886316639,4.8944141702116,0,7.24631303337799,3.17684221851006,1.11452255451286,17.0664163309474,3.17684221851006,18.1809388854602,1.83960257753396,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"63","1011","WT","500","SCV029",12.635041246855,3.08087069335498,6.35518607139576,1.54040261910746,20.2789304171317,2.50715506332524,1.35241553074206,-0.405733147349855,1.93343987224927,2.27805036493816,5.21616088892668,0,7.49421125386484,3.08087069335498,2.8280430834908,18.8649088753863,3.08087069335498,21.6929519588771,1.93343987224927,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"64","1035","WT","500","SCV029",14.9511274601315,0.559142368322847,6.71093669872683,0.279571155719991,17.9883589447558,0.280364569882361,0.146503950439192,-0.447684466851894,0.00158763634199107,3.81656854062052,4.80265242841657,0,8.61922096903709,0.559142368322847,1.24541897980416,17.3656494548538,0.559142368322847,18.6110684346579,0.00158763634199107,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"65","1059","WT","500","SCV029",17.4701375496558,2.31867568933755,7.61156855116642,1.15933714837695,21.2739168817559,1.51413510388081,0.774494206638258,-1.50162003009398,0.709618269905652,2.99379345831637,6.11467182200824,0,9.10846528032461,2.31867568933755,1.07154765332425,20.7381430550938,2.31867568933755,21.809690708418,0.709618269905652,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"66","1086","WT","500","SCV029",21.7761334737278,0.250357976458807,13.400469500404,0.125178988191301,23.4409955756374,0.125175277141808,0.0800984493630012,-0.469431713171625,0,3.12562825435235,11.8376553732278,0,14.9632836275801,0.250357976458807,0.533321395709105,23.1743348777829,0.250357976458807,23.707656273492,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"67","1088","WT","500","SCV029",15.7966342018808,1.15943001563827,7.1067713232397,0.579714839387118,17.2083009574734,0.698827211218267,0.285519336660582,-1.72752687540578,0.238226890089593,4.06077581013917,5.07638341817012,0,9.13715922830929,1.15943001563827,0.533249663819149,16.9416761255638,1.15943001563827,17.4749257893829,0.238226890089593,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
"68","1094","WT","500","SCV029",16.2918436491608,0.292720370574327,13.3358018171428,0.146360196718359,19.2478853936712,0.146360244746993,0.548850695066226,-0.5488506950653,0,0.533333333100738,13.0691351505924,0,13.6024684836931,0.292720370574327,0.533333333101637,18.9812187271204,0.292720370574327,19.5145520602221,0,0,0,0,0,0,"infection&lysis","WT_500_samp29","double_sigmoidal"
