"","time","density","group","colour"
"1",-1.13838358734485,0.00216441113958017,1,"#e41a1c"
"2",-1.09902655529705,0.00241824385382825,1,"#e41a1c"
"3",-1.05966952324925,0.00270086100043852,1,"#e41a1c"
"4",-1.02031249120145,0.00300739260842778,1,"#e41a1c"
"5",-0.980955459153654,0.00333883501289486,1,"#e41a1c"
"6",-0.941598427105854,0.00371030766892634,1,"#e41a1c"
"7",-0.902241395058055,0.00411503388735767,1,"#e41a1c"
"8",-0.862884363010255,0.00455103931002078,1,"#e41a1c"
"9",-0.823527330962455,0.00502173706895447,1,"#e41a1c"
"10",-0.784170298914655,0.00554658172425552,1,"#e41a1c"
"11",-0.744813266866855,0.00610970505807478,1,"#e41a1c"
"12",-0.705456234819055,0.00671235016358883,1,"#e41a1c"
"13",-0.666099202771255,0.00736661803575098,1,"#e41a1c"
"14",-0.626742170723455,0.00808090162222378,1,"#e41a1c"
"15",-0.587385138675655,0.00884209929470944,1,"#e41a1c"
"16",-0.548028106627855,0.00965146952012142,1,"#e41a1c"
"17",-0.508671074580055,0.0105330121760186,1,"#e41a1c"
"18",-0.469314042532256,0.0114771972727548,1,"#e41a1c"
"19",-0.429957010484456,0.0124767351561518,1,"#e41a1c"
"20",-0.390599978436656,0.0135335691254226,1,"#e41a1c"
"21",-0.351242946388856,0.0146838926456651,1,"#e41a1c"
"22",-0.311885914341056,0.015895992386018,1,"#e41a1c"
"23",-0.272528882293256,0.0171708046998637,1,"#e41a1c"
"24",-0.233171850245456,0.0185220269541514,1,"#e41a1c"
"25",-0.193814818197656,0.0199655657679449,1,"#e41a1c"
"26",-0.154457786149856,0.0214764909525082,1,"#e41a1c"
"27",-0.115100754102056,0.0230553895536722,1,"#e41a1c"
"28",-0.0757437220542565,0.024728876078654,1,"#e41a1c"
"29",-0.0363866900064564,0.0264873274551463,1,"#e41a1c"
"30",0.00297034204134339,0.028315753470722,1,"#e41a1c"
"31",0.0423273740891432,0.0302142724168621,1,"#e41a1c"
"32",0.0816844061369433,0.0322212619418321,1,"#e41a1c"
"33",0.121041438184743,0.0343001039363471,1,"#e41a1c"
"34",0.160398470232543,0.0364475557746694,1,"#e41a1c"
"35",0.199755502280343,0.0386724768059863,1,"#e41a1c"
"36",0.239112534328143,0.0409930009915676,1,"#e41a1c"
"37",0.278469566375943,0.0433773660793774,1,"#e41a1c"
"38",0.317826598423743,0.0458243791983284,1,"#e41a1c"
"39",0.357183630471543,0.0483511134328256,1,"#e41a1c"
"40",0.396540662519342,0.050949740928462,1,"#e41a1c"
"41",0.435897694567142,0.0536020814405372,1,"#e41a1c"
"42",0.475254726614942,0.0563063137581484,1,"#e41a1c"
"43",0.514611758662742,0.0590817203122442,1,"#e41a1c"
"44",0.553968790710542,0.0619029330898245,1,"#e41a1c"
"45",0.593325822758342,0.0647632323006565,1,"#e41a1c"
"46",0.632682854806142,0.0676629128477367,1,"#e41a1c"
"47",0.672039886853942,0.070607301269897,1,"#e41a1c"
"48",0.711396918901742,0.0735753977828172,1,"#e41a1c"
"49",0.750753950949542,0.0765643584618261,1,"#e41a1c"
"50",0.790110982997342,0.079573766295021,1,"#e41a1c"
"51",0.829468015045141,0.0825949163994982,1,"#e41a1c"
"52",0.868825047092942,0.0856195860611285,1,"#e41a1c"
"53",0.908182079140741,0.0886447519660562,1,"#e41a1c"
"54",0.947539111188541,0.091661426470934,1,"#e41a1c"
"55",0.986896143236341,0.0946630179681065,1,"#e41a1c"
"56",1.02625317528414,0.0976474081338529,1,"#e41a1c"
"57",1.06561020733194,0.10061056816727,1,"#e41a1c"
"58",1.10496723937974,0.103531159656623,1,"#e41a1c"
"59",1.14432427142754,0.106417881994299,1,"#e41a1c"
"60",1.18368130347534,0.109268140433635,1,"#e41a1c"
"61",1.22303833552314,0.112069175251025,1,"#e41a1c"
"62",1.26239536757094,0.114806799511861,1,"#e41a1c"
"63",1.30175239961874,0.117494079614151,1,"#e41a1c"
"64",1.34110943166654,0.120128971627478,1,"#e41a1c"
"65",1.38046646371434,0.122685392761515,1,"#e41a1c"
"66",1.41982349576214,0.12517009298646,1,"#e41a1c"
"67",1.45918052780994,0.127592645398001,1,"#e41a1c"
"68",1.49853755985774,0.129951702284328,1,"#e41a1c"
"69",1.53789459190554,0.132206603357239,1,"#e41a1c"
"70",1.57725162395334,0.134392736308146,1,"#e41a1c"
"71",1.61660865600114,0.136510496201545,1,"#e41a1c"
"72",1.65596568804894,0.138547732527714,1,"#e41a1c"
"73",1.69532272009674,0.140486186522996,1,"#e41a1c"
"74",1.73467975214454,0.142355468912284,1,"#e41a1c"
"75",1.77403678419234,0.144155859016744,1,"#e41a1c"
"76",1.81339381624014,0.145864470168659,1,"#e41a1c"
"77",1.85275084828794,0.147490222067909,1,"#e41a1c"
"78",1.89210788033574,0.149050704993116,1,"#e41a1c"
"79",1.93146491238354,0.150546803421593,1,"#e41a1c"
"80",1.97082194443134,0.151948311243032,1,"#e41a1c"
"81",2.01017897647914,0.153286969990902,1,"#e41a1c"
"82",2.04953600852694,0.154568097781556,1,"#e41a1c"
"83",2.08889304057474,0.155786950722114,1,"#e41a1c"
"84",2.12825007262254,0.156928568135145,1,"#e41a1c"
"85",2.16760710467034,0.158020948931964,1,"#e41a1c"
"86",2.20696413671814,0.159065561718559,1,"#e41a1c"
"87",2.24632116876594,0.160051594680589,1,"#e41a1c"
"88",2.28567820081374,0.160983610840462,1,"#e41a1c"
"89",2.32503523286154,0.161876285942417,1,"#e41a1c"
"90",2.36439226490934,0.162730975553799,1,"#e41a1c"
"91",2.40374929695714,0.163533750870143,1,"#e41a1c"
"92",2.44310632900494,0.164300410096735,1,"#e41a1c"
"93",2.48246336105274,0.165035980327125,1,"#e41a1c"
"94",2.52182039310054,0.165739708476886,1,"#e41a1c"
"95",2.56117742514834,0.166400884818345,1,"#e41a1c"
"96",2.60053445719614,0.16703563045575,1,"#e41a1c"
"97",2.63989148924394,0.167644412205984,1,"#e41a1c"
"98",2.67924852129174,0.168221766233332,1,"#e41a1c"
"99",2.71860555333954,0.168765827547006,1,"#e41a1c"
"100",2.75796258538734,0.169285165687095,1,"#e41a1c"
"101",2.79731961743514,0.169779698929936,1,"#e41a1c"
"102",2.83667664948294,0.170238329560496,1,"#e41a1c"
"103",2.87603368153074,0.170666350395759,1,"#e41a1c"
"104",2.91539071357854,0.17106727981689,1,"#e41a1c"
"105",2.95474774562634,0.171440135476747,1,"#e41a1c"
"106",2.99410477767414,0.171766273152107,1,"#e41a1c"
