"","x","y","group","colour"
"1",0.225902275893808,1.69782202357816,1,"#e41a1c"
"2",0.811494974343555,2.67125604641367,1,"#e41a1c"
"3",1.18285815943568,2.52772180636457,1,"#e41a1c"
"4",1.10994579101316,2.43103640310167,1,"#e41a1c"
"5",0.827044418426811,1.99790147267751,1,"#e41a1c"
"6",0.992256980932489,2.41151563850057,1,"#e41a1c"
"7",1.01536152321742,2.98453552985166,1,"#e41a1c"
"8",1.97191856559457,2.56512810721057,1,"#e41a1c"
"9",0.425963359311961,1.16779356342419,1,"#e41a1c"
"10",0.645753620317121,2.13107497477624,1,"#e41a1c"
"11",0.46065520925657,1.44985609969189,1,"#e41a1c"
"12",0.72961456131874,1.69335614987656,1,"#e41a1c"
"13",0.211641655118814,0.382851759106795,1,"#e41a1c"
"14",0.319316418913769,2.29634577976618,1,"#e41a1c"
"15",0.592966873719236,3.14311918469331,1,"#e41a1c"
"16",0.34015860313763,1.48221996800239,1,"#e41a1c"
"17",1.27959439475596,1.94878802408894,1,"#e41a1c"
"18",1.0948719167662,2.19521860103378,1,"#e41a1c"
"19",1.38247969166209,2.86097431356153,1,"#e41a1c"
"20",3.89437797104764,2.07698891491136,1,"#e41a1c"
"21",2.29443067495764,2.43727524601762,1,"#e41a1c"
"22",1.10562375154148,1.46746670874281,1,"#e41a1c"
"23",0.311405822213858,1.335724976891,1,"#e41a1c"
"24",0.307711394174209,0.397569968657874,1,"#e41a1c"
"25",0.345153466895417,1.07235642887212,1,"#e41a1c"
"26",0.0691804060054072,0.334562466418806,1,"#e41a1c"
"27",1.22653824644048,3.39491030991466,1,"#e41a1c"
"28",5.00528652909356,2.66947663487892,1,"#e41a1c"
"29",0.485697845049408,1.58700948912123,1,"#e41a1c"
"30",1.16981140342679,1.64564272830835,1,"#e41a1c"
"31",0.249412609066672,1.10691164581995,1,"#e41a1c"
"32",2.29767941773614,3.15441083927576,1,"#e41a1c"
"33",0.955603926770336,2.3971267190234,1,"#e41a1c"
"34",0.440200513604031,0.863114734757205,1,"#e41a1c"
"35",0.782370877081921,2.67883750392349,1,"#e41a1c"
"36",0.779304943262134,1.51813415217277,1,"#e41a1c"
"37",0.493363187651733,0.821488851529637,1,"#e41a1c"
"38",0.359337283761807,1.99881162607557,1,"#e41a1c"
"39",0.130240229792115,0.686017052563053,1,"#e41a1c"
"40",0.0856279112580738,0.448259306474032,1,"#e41a1c"
"41",0.907774278504266,2.79361510593437,1,"#e41a1c"
"42",0.587842345547059,2.61881179183246,1,"#e41a1c"
"43",0.134619404265623,1.13649560702038,1,"#e41a1c"
"44",1.27759829849916,2.84391992567532,1,"#e41a1c"
"45",0.222911804593125,0.724392254169814,1,"#e41a1c"
"46",1.29547903788182,1.19400531005042,1,"#e41a1c"
"47",0.113145424157172,0.373653837695564,1,"#e41a1c"
"48",1.04028816387639,2.89930041257422,1,"#e41a1c"
"49",0.424336166129913,1.38684949282413,1,"#e41a1c"
"50",0.388344929595312,1.17153956216887,1,"#e41a1c"
"51",1.11756575439936,2.73442065495854,1,"#e41a1c"
"52",1.6375793207309,3.05020332015563,1,"#e41a1c"
"53",0.949503801289664,1.67414256332665,1,"#e41a1c"
"54",0.590704412504102,0.758263062838329,1,"#e41a1c"
"55",0.318107805961458,1.66745105873722,1,"#e41a1c"
"56",0.506870928598339,0.850503195371631,1,"#e41a1c"
"57",2.77969439940647,1.81816906619396,1,"#e41a1c"
"58",0.29905654656918,1.60182197408446,1,"#e41a1c"
"59",0.282681879526514,1.43785039160607,1,"#e41a1c"
"60",0.133326196516403,0.316947375809016,1,"#e41a1c"
"61",0.127884257502172,0.638740003709017,1,"#e41a1c"
"62",0.306561000457117,0.898852340290949,1,"#e41a1c"
"63",0.674215276002162,1.57803864999215,1,"#e41a1c"
"64",0.265696040790038,1.56062641154462,1,"#e41a1c"
"65",0.15298249188093,1.28509617205375,1,"#e41a1c"
"66",0.622767791197409,1.95020511304599,1,"#e41a1c"
"67",1.46514912099197,3.05913049635766,1,"#e41a1c"
"68",0.358893781401045,1.10701654697448,1,"#e41a1c"
"69",1.22835376368813,2.24578667321139,1,"#e41a1c"
"70",0.636205015885904,2.84439046884331,1,"#e41a1c"
"71",1.03671321973013,2.14882559523345,1,"#e41a1c"
"72",1.21056069796177,2.02493579067447,1,"#e41a1c"
"73",0.221319312706155,1.41791483656495,1,"#e41a1c"
"74",1.36182657177001,1.43580531117726,1,"#e41a1c"
"75",0.259193677041673,1.39682124057196,1,"#e41a1c"
"76",1.47714538705028,2.2973623580796,1,"#e41a1c"
"77",0.835382567054843,2.08214154004532,1,"#e41a1c"
"78",0.272106964840924,1.75354062103093,1,"#e41a1c"
"79",0.590921291886611,1.59821922533585,1,"#e41a1c"
"80",0.96086393253092,1.15397298165082,1,"#e41a1c"
"81",0.436490670572646,1.15538303649637,1,"#e41a1c"
"82",1.39110293261487,2.20133900659064,1,"#e41a1c"
"83",0.385691271725941,0.963526206989535,1,"#e41a1c"
"84",0.116185769791222,0.509440843908224,1,"#e41a1c"
"85",1.23328490843992,3.21104620024837,1,"#e41a1c"
"86",0.144004293650459,0.482236461405377,1,"#e41a1c"
"87",1.25322268227276,1.11591863766059,1,"#e41a1c"
"88",0.300857399919881,1.1718268936852,1,"#e41a1c"
"89",0.334082986747086,1.33022027252487,1,"#e41a1c"
"90",0.535017453341206,1.68522020305281,1,"#e41a1c"
"91",0.524974725701436,0.71203206234132,1,"#e41a1c"
"92",0.239907224103738,0.932533426871987,1,"#e41a1c"
"93",1.0594084878172,1.47410202236355,1,"#e41a1c"
"94",1.47552310530615,1.97624034377363,1,"#e41a1c"
"95",0.756207809448258,1.81431621002773,1,"#e41a1c"
"96",0.829319367675237,2.16167603084399,1,"#e41a1c"
"97",5.13521434041819,2.73656709303061,1,"#e41a1c"
"98",0.34527936305373,0.640017984242508,1,"#e41a1c"
"99",0.798338399018069,1.99105562963392,1,"#e41a1c"
"100",0.917997883873959,3.12133491822791,1,"#e41a1c"
"101",1.63235496304185,2.90272495368648,1,"#e41a1c"
"102",0.792333084054242,1.60712560592122,1,"#e41a1c"
"103",0.322242673648591,1.60859953756265,1,"#e41a1c"
"104",0.142421209880135,1.26386523966504,1,"#e41a1c"
"105",0.637135001075687,1.70607832647564,1,"#e41a1c"
"106",1.60284014721161,2.88986475006801,1,"#e41a1c"
"107",1.90082805655208,2.01672877328411,1,"#e41a1c"
"108",0.16869867444369,0.621318592702754,1,"#e41a1c"
"109",1.21289510286726,1.9753637003506,1,"#e41a1c"
"110",1.14320965602377,1.97249816968758,2,"#377eb8"
"111",0.604674754659899,1.43287851787098,2,"#377eb8"
"112",0.0875201600196903,0.84247230083931,2,"#377eb8"
"113",0.313161752256893,1.10211633435046,2,"#377eb8"
"114",0.168516613234064,0.995613011900205,2,"#377eb8"
"115",0.0798781518908387,0.254286723912853,2,"#377eb8"
"116",0.246165181486703,0.131288097600001,2,"#377eb8"
"117",0.161340231201225,0.447263859708475,2,"#377eb8"
"118",0.282355520619485,0.966037406404874,2,"#377eb8"
"119",0.152277264128808,0.459344131717243,2,"#377eb8"
"120",0.725576131444897,1.44107782729093,2,"#377eb8"
"121",0.486715687808559,1.11344876910685,2,"#377eb8"
"122",0.313299364692228,1.0308831610594,2,"#377eb8"
"123",0.386382063391477,1.11593428098483,2,"#377eb8"
"124",0.416093778599543,0.833923984384348,2,"#377eb8"
"125",0.124676242845706,0.367996418378843,2,"#377eb8"
"126",0.306306733308115,1.42867436577189,2,"#377eb8"
"127",0.410645387138864,2.29618977584342,2,"#377eb8"
"128",0.0489488770144079,0.278303455961811,2,"#377eb8"
"129",0.167685395248881,0.813315432815727,2,"#377eb8"
"130",0.193144595643976,0.61375042873804,2,"#377eb8"
"131",0.256644750868303,0.879095772669024,2,"#377eb8"
"132",0.758875346333158,2.26457174473823,2,"#377eb8"
"133",0.610713410237329,1.00101842901861,2,"#377eb8"
"134",0.611767559099049,1.30163614693412,2,"#377eb8"
"135",1.45239017310302,0.737368115366377,2,"#377eb8"
"136",1.39803915260398,1.68379021504639,2,"#377eb8"
"137",1.13504867372457,2.37337377518553,2,"#377eb8"
"138",0.467868416921073,1.0288083106878,2,"#377eb8"
"139",0.125000799898467,0.291584957587222,2,"#377eb8"
"140",0.544256545281785,1.5505490481393,2,"#377eb8"
"141",0.226369214699022,0.73404641152462,2,"#377eb8"
"142",0.905638982134915,2.7544215857711,2,"#377eb8"
"143",0.328845343077385,1.03479382068145,2,"#377eb8"
"144",0.75373301555622,1.93125250870216,2,"#377eb8"
"145",0.128956932591897,0.40916416114303,2,"#377eb8"
"146",0.112360474871509,0.45129566486631,2,"#377eb8"
"147",0.329607893593172,0.786802905554081,2,"#377eb8"
"148",0.350912977126194,1.04034957384961,2,"#377eb8"
"149",0.455878500907336,1.86232268741875,2,"#377eb8"
"150",0.948838906968582,2.48140129302945,2,"#377eb8"
"151",0.498512725191173,0.779759572971049,2,"#377eb8"
"152",0.376465994591143,1.61558610770907,2,"#377eb8"
"153",0.43333581109158,1.0126478432287,2,"#377eb8"
