"","Cell","Mutation","MOI","dataSet","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio","decision"
"11","97","WT","500","SCV035",12.5308047192284,1.79893784230709,8.17505160357522,0.899468918706207,13.6831702521699,0.899834057954349,0.736018680771074,-3.37434152290668,0.000743044984796027,2.44414698879989,6.95297810917528,0,9.39712509797517,1.79893784230709,0.532902430034205,13.4167190371528,1.79893784230709,13.949621467187,0.000743044984796027,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"12","116","WT","500","SCV035",10.826555949659,1.17441333021893,6.86859015727509,0.587214491700351,16.5720454432878,0.906428122840676,0.424953993727328,-0.122849588048609,0.638442917741412,2.76362464538335,5.48677783458341,0,8.25040247996676,1.17441333021893,4.36281815015483,14.3906363682104,1.17441333021893,18.7534545183653,0.638442917741412,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"13","124","WT","500","SCV035",NA,0.35899740037668,6.81003901835963,0.17949870018834,NA,NA,0.325349594552712,NA,NA,1.10342046336411,6.25832878667757,0,7.36174925004169,0.35899740037668,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"14","152","WT","500","SCV035",12.4730151765971,1.65077912373161,9.04297226727279,0.825384536223037,14.5711818193576,1.28300305212843,0.435125882596495,-0.376548431555805,0.915226056902253,3.79379666840555,7.14607393307002,0,10.9398706014756,1.65077912373161,1.95340892482337,13.5944773569459,1.65077912373161,15.5478862817692,0.915226056902253,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"15","176","WT","500","SCV035",8.74123764609259,0.761684702816207,5.48054273787415,0.380843899843109,12.9639740810625,0.380836097734359,0.747180257482568,-0.564176291063811,0,1.01941224381719,4.97083661596556,0,5.99024885978274,0.761684702816207,1.35008279305742,12.2889326845338,0.761684702816207,13.6390154775912,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"16","182","WT","500","SCV035",12.2024880559799,1.68769793648362,9.36800935520194,0.843855029006475,16.8734426219644,0.843849129276354,0.557851323080653,-0.271294135459343,0,3.02535436711624,7.85533217164382,0,10.8806865387601,1.68769793648362,6.22091566272189,13.7629847906034,1.68769793648362,19.9839004533253,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"17","218","WT","500","SCV035",10.4369546408336,2.00198182872995,8.53328982605023,1.00098926029195,22.2603546453057,1.00098953250763,1.14087559585826,-0.0786419226665262,0,1.75477662595097,7.65590151307474,0,9.41067813902571,2.00198182872995,25.4569288344993,10.4369546408336,2.00198182872995,34.9888190625554,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"18","221","WT","500","SCV035",9.83267874172619,0.327071813251027,5.55131662368113,0.163529998874652,12.5350098645001,0.16353590779383,0.377821673052531,-0.613259652358875,0,0.865677743175819,5.11847775209322,0,5.98415549526904,0.327071813251027,0.53333333114768,12.2683431989262,0.327071813251027,12.8016765300739,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"19","232","WT","500","SCV035",13.6836237439924,3.07857613915342,9.72420529404223,1.5392871338505,20.8442687188854,1.53928806917253,0.92293396270667,-0.425768412026795,0,3.33564075388985,8.05638491709731,0,11.3920256709872,3.07857613915342,7.23063536935116,17.2289510342098,3.07857613915342,24.459586403561,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"20","241","WT","500","SCV035",13.7145267401013,2.92880966819057,9.63226833931562,1.464403120701,21.0420171304737,1.46440482949743,0.922655859482887,-0.438801653338909,0,3.17432511601027,8.04510578131048,0,11.2194308973208,2.92880966819057,6.67456388531085,17.7047351878182,2.92880966819057,24.3792990731291,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"21","261","WT","500","SCV035",13.4040044123079,0.703030144828933,7.10370891938195,0.351515437898079,19.1064370720362,0.351515814129004,0.231013179061157,-0.25873751417077,0,3.04324691641431,5.58208546117479,0,8.62533237758911,0.703030144828933,2.71715582907287,17.7478591574998,0.703030144828933,20.4650149865727,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"22","269","WT","500","SCV035",20.9092535922533,0.451102929541546,10.5928509906837,0.225549855207725,22.8070787393081,0.25426640599611,0.135592346072374,-0.73820501778297,0.0573952410141494,3.3269055563119,8.92939821252773,0,12.2563037688396,0.451102929541546,0.533331092370258,22.5404131931229,0.451102929541546,23.0737442854932,0.0573952410141494,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"23","272","WT","500","SCV035",NA,0.435874189849487,5.31211518560419,0.217937094924744,NA,NA,0.357530400847886,NA,NA,1.21912483194662,4.70255276963088,0,5.9216776015775,0.435874189849487,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"24","273","WT","500","SCV035",20.3843179111791,2.04822706729828,7.09705768408905,1.02411353537807,22.2170916374648,1.05844460175431,0.44673302230791,-3.71160169212829,0.0687220172204907,4.58490186536187,4.80460675140812,0,9.38950861676998,2.04822706729828,0.533329062295667,21.9504271063169,2.04822706729828,22.4837561686126,0.0687220172204907,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"25","282","WT","500","SCV035",14.1986073602755,1.79110439190351,11.0729355060193,0.895552198505122,18.5108353616317,1.3492519490554,0.935919684963426,-0.315059070375249,0.907399506458411,1.91373727968282,10.1160668661778,0,12.0298041458607,1.79110439190351,2.80488634843164,17.1083921874159,1.79110439190351,19.9132785358475,0.907399506458411,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"26","291","WT","500","SCV035",11.0343275472654,2.75862594925386,8.63794885448225,1.37928734130543,23.9415087252597,1.37931297888423,1.38946313315014,-0.13882881648349,0,1.98538981239438,7.64525394828506,0,9.63064376067944,2.75862594925386,19.8707013365768,14.0061580569713,2.75862594925386,33.8768593935481,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"27","313","WT","500","SCV035",8.75694179796043,2.07748498181394,6.0692717744364,1.03874247912328,15.6108355520413,1.21284074304797,1.08126464910356,-0.278432771309382,0.34819650965173,1.92134736258725,5.10859809314278,0,7.02994545573002,2.07748498181394,6.21079359311733,12.5054387554826,2.07748498181394,18.7162323485999,0.34819650965173,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"28","316","WT","500","SCV035",9.72922070409236,1.09358227469354,8.00204566376719,0.54678376638245,11.4335661980093,0.874525252068179,0.396360248529811,-0.162604933930573,0.655461241621899,2.75906143148784,6.62251494802327,0,9.38157637951111,1.09358227469354,2.69438953961077,10.0863714282039,1.09358227469354,12.7807609678147,0.655461241621899,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"29","320","WT","500","SCV035",16.9767878455475,1.79676372617722,6.60315621515111,0.898381863987124,19.3398608499035,1.55468058732679,0.57800226185382,-0.765227089042734,1.31260038235716,3.108575596944,5.0488684166791,0,8.15744401362311,1.79676372617722,0.632705442283452,19.0235081287618,1.79676372617722,19.6562135710452,1.31260038235716,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"30","322","WT","500","SCV035",12.594998563858,1.27037252717022,9.09430649553464,0.635177493204626,16.6716946712264,0.933002507442997,0.415331048539413,-0.181032573570716,0.595631091709437,3.05869867335397,7.56495715885765,0,10.6236558322116,1.27037252717022,3.72718247413749,14.8081034341577,1.27037252717022,18.5352859082952,0.595631091709437,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"31","328","WT","500","SCV035",NA,0.719731751696509,8.56877015459464,0.359865875848254,NA,NA,0.209669718130889,NA,NA,3.43269289486623,6.85242370716152,0,10.2851166020278,0.719731751696509,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"32","335","WT","500","SCV035",12.3211570201265,3.1078739771682,6.99517098357964,1.55393698359344,14.5578402330688,2.43177948664958,1.06185734615738,-1.25073722554436,1.75568475660269,2.92682815485045,5.53175690615441,0,8.45858506100486,3.1078739771682,1.08111375671016,14.0172833547137,3.1078739771682,15.0983971114239,1.75568475660269,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"33","338","WT","500","SCV035",17.6720697004027,1.99605241393048,5.99188634935731,0.998025911550871,21.1118838656385,1.09189208642058,1.04755311748639,-3.39063639406463,0.187713003551393,1.90544267456339,5.03916501207561,0,6.944607686639,1.99605241393048,0.533333333395647,20.8452171989407,1.99605241393048,21.3785505323363,0.187713003551393,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"34","341","WT","500","SCV035",19.0862697330453,1.49538151569134,7.99798944815083,0.747690757849059,20.340027889177,0.797045371106463,0.233415402719113,-2.62002148229135,0.0987987817229226,6.40652458351621,4.79472715639272,0,11.2012517399089,1.49538151569134,0.53304247442545,20.0735066519643,1.49538151569134,20.6065491263897,0.0987987817229226,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"35","356","WT","500","SCV035",16.301171301544,0.708205364192481,8.35939761892206,0.354097271349163,18.7541849592839,0.354189303954794,0.38236421112207,-1.32756028866735,0.000173242451288667,1.85217482074018,7.43331020855197,0,9.28548502929215,0.708205364192481,0.533333309067219,18.4875183047503,0.708205364192481,19.0208516138175,0.000173242451288667,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"36","378","WT","500","SCV035",12.7305722787442,1.04266700849204,6.58600561042895,0.521334429248184,15.3670699473293,0.580505705409992,0.41207734704507,-0.933484784091757,0.118344274059837,2.53027014459496,5.32087053813147,0,7.85114068272642,1.04266700849204,0.990185110870903,14.8719773918938,1.04266700849204,15.8621625027647,0.118344274059837,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"37","412","WT","500","SCV035",10.3699346021259,2.38500226279291,8.6198287900867,1.19249652302813,25.8347898641831,1.38666800455191,1.55217041894288,-0.054026527858871,0.388333779036626,1.53655953862156,7.85154902077592,0,9.38810855939748,2.38500226279291,36.9571868281451,10.3699346021259,2.38500226279291,44.3133832782556,0.388333779036626,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"38","420","WT","500","SCV035",22.8409672295249,0.476826269371807,12.1398096842725,0.238413134517597,23.7238083299519,0.238428971252952,0.0403410465377637,-0.900381585942217,0,11.81987851816,6.22987042519248,0,18.0497489433525,0.476826269371807,0.529582431289757,23.459017114307,0.476826269371807,23.9885995455968,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"39","447","WT","500","SCV035",9.14561471239938,1.92520002365919,6.52425298095993,0.96260105580222,15.1560456735303,1.00096855295892,0.786696364787898,-0.240226197539828,0.0767330751081623,2.44719577950287,5.30065509120849,0,7.74785087071136,1.92520002365919,7.69469344926283,11.3086989488989,1.92520002365919,19.0033923981617,0.0767330751081623,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"40","452","WT","500","SCV035",11.4885381290448,2.22020670528955,8.55785534670454,1.11009107117891,16.9066736515419,1.36497072382224,0.572036443265607,-0.154689376452577,0.50973131136915,3.88123297287664,6.61723886026621,0,10.4984718331429,2.22020670528955,11.0574845742221,11.4885381290448,2.22020670528955,22.4354159386529,0.50973131136915,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"41","458","WT","500","SCV035",8.81846376063847,2.34417512097859,5.92621710320961,1.17208753173626,17.4438988095032,1.17208694940705,1.06314544255914,-0.260740160804943,0,2.20494301827211,4.82374559407356,0,7.02868861234567,2.34417512097859,8.99046435248708,12.9486666332597,2.34417512097859,21.9391309857467,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"42","473","WT","500","SCV035",13.4014002013969,1.69446022499364,8.37164688982766,0.847236477749212,17.9826731901222,1.33384464769869,0.666467256986899,-0.315659550953473,0.973229104097345,2.54245082144666,7.10042147910433,0,9.64287230055099,1.69446022499364,2.28483858231999,16.8402538989622,1.69446022499364,19.1250924812822,0.973229104097345,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"43","511","WT","500","SCV035",12.3095713615305,2.16271340473575,7.16874166345782,1.08136234735652,18.2960537541535,1.76794345853999,0.651019959191368,-0.198056864455139,1.37317350275526,3.32203855534945,5.50772238578309,0,8.82976094113254,2.16271340473575,3.98643038277186,16.3028385627676,2.16271340473575,20.2892689455394,1.37317350275526,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"44","522","WT","500","SCV035",NA,0.874927992976526,7.34012087194138,0.437463996488263,NA,NA,0.197842802984207,NA,NA,4.42233925004776,5.1289512469175,0,9.55129049696526,0.874927992976526,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"45","525","WT","500","SCV035",NA,0.852316714660116,14.502289771422,0.426158357330058,NA,NA,0.236765484974578,NA,NA,3.5998351480649,12.7023721973895,0,16.3022073454544,0.852316714660116,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"46","532","WT","500","SCV035",10.77705497779,2.28427825651124,5.80273725037577,1.14213912760417,20.9317124209497,1.14213787247584,0.850402299264659,-0.369633765936091,0,2.68611486409015,4.45967981833069,0,7.14579468242085,2.28427825651124,6.17984195985545,17.841791441022,2.28427825651124,24.0216334008774,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"47","536","WT","500","SCV035",18.3290304496722,1.06803175178613,7.92505755746731,0.534013164777381,20.710157531403,0.644229775452293,0.204155130050417,-0.855994225451573,0.220429046600455,5.2314715359951,5.30932178946976,0,10.5407933254649,1.06803175178613,0.990196755986914,20.2150591534096,1.06803175178613,21.2052559093965,0.220429046600455,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"48","550","WT","500","SCV035",13.655945889004,2.49537316844573,5.58374770876245,1.24768658506496,15.9392642970298,1.30876866278748,1.21939060194198,-4.44977822429508,0.122158529619876,2.04641003831885,4.56054268960303,0,6.60695272792188,2.49537316844573,0.533333240265432,15.672597676897,2.49537316844573,16.2059309171625,0.122158529619876,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"49","562","WT","500","SCV035",11.5466911700994,1.8374014772576,8.16337632701249,0.918701283642498,19.109648859318,0.928617877681031,1.1113069469317,-0.436189977180238,0.0198343300708303,1.65336991938244,7.33669136732128,0,8.99006128670371,1.8374014772576,4.16691634901031,17.0261906848128,1.8374014772576,21.1931070338231,0.0198343300708303,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"50","567","WT","500","SCV035",10.1310666316338,2.93636031968055,6.72394981613803,1.46817582300781,13.7486855944125,2.26256657921425,1.06152654184011,-0.451779053737648,1.58877886502196,2.76616759350219,5.34086601938694,0,8.10703361288913,2.93636031968055,2.98283296560522,12.2572691116098,2.93636031968055,15.2401020772151,1.58877886502196,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"51","595","WT","500","SCV035",14.1500661718117,0.744252134068274,7.90925508453622,0.372122067264132,16.1537484466273,0.372130709024212,0.411699498059174,-1.39547454456555,0,1.8077557480075,7.00537721053247,0,8.81313295853997,0.744252134068274,0.533332647998951,15.8870821226278,0.744252134068274,16.4204147706268,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"52","610","WT","500","SCV035",8.27107047297604,1.88170526415776,5.64204814505294,0.940852634329256,9.56689843659955,0.940852916438718,1.52449207121985,-3.38269216218305,0,1.23431620254481,5.02489004378054,0,6.25920624632535,1.88170526415776,0.556274462451642,9.28876120537373,1.88170526415776,9.84503566782537,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"53","613","WT","500","SCV035",NA,1.02153804625226,8.59108453827825,0.510769023126128,NA,NA,0.134029714659693,NA,NA,7.62172812831829,4.7802204741191,0,12.4019486024374,1.02153804625226,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"54","619","WT","500","SCV035",14.0330849672547,1.45397102893903,12.3234896004581,0.726982559245448,16.7321362200825,1.1184163417517,0.746265421853557,-0.174158426946569,0.782859245492765,1.94832962423435,11.3493247883409,0,13.2976544125753,1.45397102893903,3.85345570244589,14.8054083688595,1.45397102893903,18.6588640713054,0.782859245492765,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"55","628","WT","500","SCV035",10.3091074336981,1.99093089719903,7.23063671607037,0.995478699428414,17.3987953251673,0.995466077948545,0.641123549449674,-0.19328785218579,0,3.10537789308785,5.67794776952645,0,8.7833256626143,1.99093089719903,10.3003415614828,12.2486245444259,1.99093089719903,22.5489661059087,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"56","653","WT","500","SCV035",NA,2.03370416613445,10.0529156672436,1.01685208306723,NA,NA,0.585281008176976,NA,NA,3.47474826232445,8.31554153608134,0,11.7902897984058,2.03370416613445,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"57","657","WT","500","SCV035",18.2321039147127,2.30873120323286,9.62126577861901,1.15436560007972,21.6922612570954,1.24876448605306,1.6765384858101,-3.97487449639855,0.188798138449245,1.37708213844986,8.93272470939408,0,10.3098068478439,2.30873120323286,0.533333333342823,21.425594590424,2.30873120323286,21.9589279237668,0.188798138449245,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"58","659","WT","500","SCV035",8.87818702005159,2.06673569882105,6.15171487733158,1.03336783439173,14.397648111888,1.07893792668672,1.0879383782673,-0.435155476981771,0.0911391654185433,1.89968084599849,5.20187445433234,0,7.10155530033083,2.06673569882105,4.53997855457365,12.1276588346012,2.06673569882105,16.6676373891748,0.0911391654185433,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"59","672","WT","500","SCV035",NA,1.23512423841904,12.6220789697693,0.617562119209518,NA,NA,0.45346928213782,NA,NA,2.7237219522262,11.2602179936562,0,13.9839399458824,1.23512423841904,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"60","695","WT","500","SCV035",17.6058736143862,3.33582171367843,14.4398170164956,1.66790849174652,20.2310101244097,2.28068899265473,1.10648719624703,-0.894829996966884,1.22555769532977,3.01478564324363,12.9324241948738,0,15.9472098381175,3.33582171367843,2.3582848423741,19.0518677032226,3.33582171367843,21.4101525455967,1.22555769532977,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"61","698","WT","500","SCV035",10.967726394356,2.51280132129696,7.15822026673335,1.25639983174208,13.7926123096718,1.33389077688218,0.791022469877796,-1.08042764558336,0.154980241842816,3.17664973750386,5.56989539798142,0,8.74654513548528,2.51280132129696,2.18230354350205,12.7014605379208,2.51280132129696,14.8837640814228,0.154980241842816,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"62","704","WT","500","SCV035",16.3050012805848,1.1051707205544,4.99767287481948,0.552582052563203,20.1176777349335,0.554529886250898,0.671227375304932,-2.06490365315578,0.00388877216580688,1.64649232318978,4.17442671322459,0,5.82091903641437,1.1051707205544,0.533333333352144,19.8510110682574,1.1051707205544,20.3843444016096,0.00388877216580688,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"63","706","WT","500","SCV035",18.5723300572225,1.82414922525359,9.0506199252368,0.912074611029542,22.288975196134,1.42689293861267,0.286885823490753,-0.379656283185555,1.02963636163569,6.35845021220573,5.87139481913393,0,12.2298450313397,1.82414922525359,2.09271622466365,21.2426170838022,1.82414922525359,23.3353333084659,1.02963636163569,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"64","707","WT","500","SCV035",19.3407094884621,1.21525578947091,9.59929298771171,0.607627477674147,21.1004866692922,0.667960885174764,0.289738134249632,-1.73918593833292,0.120746787598476,4.19432461873959,7.50213067834192,0,11.6964552970815,1.21525578947091,0.629322591534727,20.7858253735248,1.21525578947091,21.4151479650596,0.120746787598476,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"65","708","WT","500","SCV035",14.3352834598543,1.66627602674823,9.36107847818986,0.833139312589809,19.5105703127616,0.995404433950283,0.981169040390843,-0.756562409422642,0.324532856892541,1.69825581337592,8.5119505715019,0,10.2102063848778,1.66627602674823,1.77347321667701,18.6238337044231,1.66627602674823,20.3973069211001,0.324532856892541,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"66","711","WT","500","SCV035",19.5380144423591,1.53414481029039,12.210927421461,0.767056506538205,22.6713686983002,0.831512644926738,1.18360041654701,-2.63470692750493,0.128967777111415,1.29616785263227,11.5628434951448,0,12.8590113477771,1.53414481029039,0.533333335298011,22.4047020306512,1.53414481029039,22.9380353659492,0.128967777111415,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"67","723","WT","500","SCV035",NA,2.12299985295441,12.2787997659113,1.0614999264772,NA,NA,0.529140407263021,NA,NA,4.01216732612734,10.2727161028476,0,14.284883428975,2.12299985295441,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"68","727","WT","500","SCV035",15.7396338455351,1.96529528485225,5.64911313497481,0.982647414531916,19.2810186863853,1.00719813878948,1.24014318016082,-3.59267613185462,0.0492013425556675,1.58473256660363,4.85674685167299,0,6.44147941827663,1.96529528485225,0.53333333481063,19.01435201898,1.96529528485225,19.5476853537906,0.0492013425556675,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"69","743","WT","500","SCV035",NA,0.306621952904657,11.7359896222892,0.153310976452328,NA,NA,0.0828465610725845,NA,NA,3.70108244608989,9.88544839924428,0,13.5865308453342,0.306621952904657,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"70","752","WT","500","SCV035",10.105024760464,2.26386890512823,6.80087981936204,1.13193448647478,12.2546345257344,1.90314561260173,1.21764720187508,-0.638124349590837,1.54242233389308,1.85921579061821,5.87127192405293,0,7.73048771467115,2.26386890512823,1.13057364398921,11.6893477037398,2.26386890512823,12.819921347729,1.54242233389308,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"71","775","WT","500","SCV035",10.3243404898061,2.26254655641762,6.53247110796558,1.13128750631125,14.5447282584144,1.30333395256398,0.871139645225449,-0.648804198818039,0.344093917618424,2.59722602319641,5.23385809636738,0,7.83108411956379,2.26254655641762,2.95690539964776,13.0662755585905,2.26254655641762,16.0231809582382,0.344093917618424,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"72","843","WT","500","SCV035",16.8085831041125,1.97661388471139,8.27257557153793,0.988306147558078,18.8065233210081,1.0661381675609,0.621378478653696,-2.80825675557835,0.155664587038809,3.18101439398739,6.68206837454424,0,9.86308276853163,1.97661388471139,0.648426926795576,18.4823098576103,1.97661388471139,19.1307367844059,0.155664587038809,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
"73","846","WT","500","SCV035",NA,1.64257169816327,10.4107155379699,0.821285849081635,NA,NA,0.237467918118074,NA,NA,6.91702572364554,6.95220267614716,0,13.8692283997927,1.64257169816327,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","Control","sigmoidal"
"74","853","WT","500","SCV035",13.8934715521999,1.55214571784451,6.52984386620011,0.776072870364399,15.1314515951825,0.776073447502683,0.382620507110206,-2.91183415258023,0,4.05661925851102,4.50153423694461,0,8.55815349545562,1.55214571784451,0.533047432137963,14.8649278791135,1.55214571784451,15.3979753112515,0,0,0,0,0,0,"infection&lysis","Control","double_sigmoidal"
