"","Cell","Mutation","MOI","dataSet","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio","decision"
"34","224","WT","500","SCV036",NA,1.60820268859472,15.7628642621451,0.804101344297359,NA,NA,0.499563000321601,NA,NA,3.21921897250079,14.1532547758947,0,17.3724737483955,1.60820268859472,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"35","232","WT","500","SCV036",NA,1.80844862962751,16.9793770524953,0.904224314813754,NA,NA,0.108787340916798,NA,NA,16.6237046919883,8.66752470650119,0,25.2912293984895,1.80844862962751,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"36","258","WT","500","SCV036",NA,0.890152574409502,11.3702148598361,0.445076287204751,NA,NA,0.204625367685806,NA,NA,4.35015748280191,9.19513611843517,0,13.5452936012371,0.890152574409502,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"37","288","WT","500","SCV036",NA,1.09859616273147,8.25723752669931,0.549298081365735,NA,NA,0.383584790064361,NA,NA,2.86402430749963,6.8252253729495,0,9.68924968044912,1.09859616273147,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"38","320","WT","500","SCV036",NA,2.40242272222762,9.26098638358533,1.20121136111381,NA,NA,0.470742511336048,NA,NA,5.10347517883849,6.70924879416609,0,11.8127239730046,2.40242272222762,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"39","324","WT","500","SCV036",NA,2.78387931918764,13.1669630338993,1.39193965959382,NA,NA,2.03126968562091,NA,NA,1.37051192113699,12.4817070733308,0,13.8522189944678,2.78387931918764,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"40","366","WT","500","SCV036",NA,1.44457018324733,9.85239129402301,0.722285091623666,NA,NA,0.203524506114401,NA,NA,7.09777024313398,6.30350617245602,0,13.40127641559,1.44457018324733,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"41","434","WT","500","SCV036",NA,0.89021614396249,6.96040966181472,0.445108071981245,NA,NA,0.265644998654407,NA,NA,3.35114964886135,5.28483483738404,0,8.63598448624539,0.89021614396249,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"42","503","WT","500","SCV036",NA,1.76459403003837,10.2195761873581,0.882297015019185,NA,NA,0.936275827676035,NA,NA,1.88469463578733,9.27722886946446,0,11.1619235052518,1.76459403003837,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"43","568","WT","500","SCV036",NA,0.943002894130498,11.4510584908754,0.471501447065249,NA,NA,0.188810916610773,NA,NA,4.99442993582021,8.95384352296534,0,13.9482734587856,0.943002894130498,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"44","623","WT","500","SCV036",NA,1.39100203696916,8.80569957329167,0.695501018484579,NA,NA,0.290428728710583,NA,NA,4.78947810412831,6.41096052122751,0,11.2004386253558,1.39100203696916,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"45","700","WT","500","SCV036",NA,1.92562064037046,19.1092294452876,0.96281032018523,NA,NA,0.862052653134354,NA,NA,2.23376221089171,17.9923483398417,0,20.2261105507334,1.92562064037046,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"46","841","WT","500","SCV036",NA,1.69739881467368,9.59880631682694,0.84869940733684,NA,NA,0.563022368963701,NA,NA,3.01479818252676,8.09140722556356,0,11.1062054080903,1.69739881467368,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"47","860","WT","500","SCV036",NA,1.78255274512839,6.2405108660139,0.891276372564193,NA,NA,0.649732319205177,NA,NA,2.74351866520815,4.86875153340983,0,7.61227019861798,1.78255274512839,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"48","883","WT","500","SCV036",NA,1.13885338124731,10.6089011343667,0.569426690623657,NA,NA,0.137104092337303,NA,NA,8.30648715025597,6.45565755923872,0,14.7621447094947,1.13885338124731,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"49","969","WT","500","SCV036",NA,0.465381369987158,12.8748168064467,0.232690684993579,NA,NA,0.156205302274489,NA,NA,2.97929304070212,11.3851702860956,0,14.3644633267978,0.465381369987158,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"50","1048","WT","500","SCV036",NA,2.12943624785692,8.97276875797932,1.06471812392846,NA,NA,1.51741622190267,NA,NA,1.40333035664193,8.27110357965835,0,9.67443393630028,2.12943624785692,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"51","1062","WT","500","SCV036",NA,0.70559512057033,18.4099406889815,0.352797560285165,NA,NA,0.192191588435281,NA,NA,3.67131114485759,16.5742851165527,0,20.2455962614103,0.70559512057033,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"52","1153","WT","500","SCV036",NA,2.16198884709815,5.95890047879039,1.08099442354907,NA,NA,1.06357450255116,NA,NA,2.03275731216972,4.94252182270553,0,6.97527913487525,2.16198884709815,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"53","1188","WT","500","SCV036",NA,0.903552803443695,16.2687480300934,0.451776401721848,NA,NA,0.292445411515908,NA,NA,3.08964602576623,14.7239250172103,0,17.8135710429765,0.903552803443695,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"54","1189","WT","500","SCV036",NA,0.836906514616032,15.9075955826385,0.418453257308016,NA,NA,0.359469323853977,NA,NA,2.32817227807733,14.7435094435998,0,17.0716817216772,0.836906514616032,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"55","1206","WT","500","SCV036",NA,2.20340178343209,6.2583065103723,1.10170089171605,NA,NA,1.66698115237623,NA,NA,1.32179165930653,5.59741068071903,0,6.91920234002557,2.20340178343209,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"56","1238","WT","500","SCV036",NA,0.798088812373217,14.9027846198776,0.399044406186608,NA,NA,0.341115863927116,NA,NA,2.33964144377565,13.7329638979898,0,16.0726053417655,0.798088812373217,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"57","1278","WT","500","SCV036",NA,1.20334381724737,23.400957526858,0.601671908623683,NA,NA,0.552495269241041,NA,NA,2.17801650844973,22.3119492726332,0,24.4899657810829,1.20334381724737,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"58","1289","WT","500","SCV036",NA,1.76689443594248,7.72794333670626,0.883447217971242,NA,NA,0.782511205989776,NA,NA,2.25797972274096,6.59895347533578,0,8.85693319807674,1.76689443594248,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"59","1293","WT","500","SCV036",NA,1.85548300198716,5.59789464535582,0.92774150099358,NA,NA,1.22107553586474,NA,NA,1.51954809304499,4.83812059883332,0,6.35766869187831,1.85548300198716,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"60","1304","WT","500","SCV036",NA,3.13317890033001,21.7498443925114,1.56658945016501,NA,NA,1.13077012335515,NA,NA,2.770836296093,20.3644262444649,0,23.1352625405579,3.13317890033001,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"61","1312","WT","500","SCV036",NA,1.86077545355815,10.1035182105107,0.930387726779077,NA,NA,0.764844191980865,NA,NA,2.43288172031344,8.88707735035393,0,11.3199590706674,1.86077545355815,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"62","1331","WT","500","SCV036",NA,1.64406636693449,10.1079749199693,0.822033183467246,NA,NA,0.644216997260577,NA,NA,2.55203817025258,8.83195583484304,0,11.3839940050956,1.64406636693449,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"63","1347","WT","500","SCV036",NA,0.287503446646473,8.48110888278966,0.143751723323236,NA,NA,0.0421883020028514,NA,NA,6.81476696139705,5.07372540209114,0,11.8884923634882,0.287503446646473,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"64","1388","WT","500","SCV036",NA,0.30793301745361,13.6154342709481,0.153966508726805,NA,NA,0.106878521475236,NA,NA,2.88114967538132,12.1748594332574,0,15.0560091086387,0.30793301745361,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"65","1450","WT","500","SCV036",NA,0.395224030740175,11.9125249942248,0.197612015370088,NA,NA,0.0819195363371578,NA,NA,4.82453940063265,9.50025529390848,0,14.3247946945411,0.395224030740175,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"66","1646","WT","500","SCV036",NA,2.23790407194225,16.4206481764277,1.11895203597112,NA,NA,0.399773468099739,NA,NA,5.59793045441404,13.6216829492207,0,19.2196134036347,2.23790407194225,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"67","1658","WT","500","SCV036",NA,0.863280100416266,15.6765894583423,0.431640050208133,NA,NA,0.325030380734137,NA,NA,2.65599818228192,14.3485903672013,0,17.0045885494832,0.863280100416266,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"68","1712","WT","500","SCV036",NA,0.610333713464401,7.17411431501861,0.3051668567322,NA,NA,0.227193465877981,NA,NA,2.68640522343276,5.83091170330223,0,8.51731692673498,0.610333713464401,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"69","1720","WT","500","SCV036",NA,0.772179108485813,13.3739356031506,0.386089554242906,NA,NA,0.27482654032681,NA,NA,2.80969628176222,11.9690874622695,0,14.7787837440317,0.772179108485813,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"70","1834","WT","500","SCV036",NA,2.00588355451076,9.30908479193146,1.00294177725538,NA,NA,0.642021906070752,NA,NA,3.12432260573007,7.74692348906643,0,10.8712460947965,2.00588355451076,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"71","1963","WT","500","SCV036",NA,0.532266116234868,9.81551843227014,0.266133058117434,NA,NA,0.0362776611408918,NA,NA,14.6720074970573,2.47951468374149,0,17.1515221807988,0.532266116234868,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"72","1984","WT","500","SCV036",NA,0.758534627380375,15.4175491465724,0.379267313690187,NA,NA,0.177394793910913,NA,NA,4.27596893154207,13.2795646808014,0,17.5555336123435,0.758534627380375,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G0/G1 phase","sigmoidal"
"73","321","WT","500","SCV037",NA,2.27296903767261,6.61564499314007,1.1364845188363,NA,NA,0.925234508575498,NA,NA,2.45664101004198,5.38732448811908,0,7.84396549816106,2.27296903767261,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"74","336","WT","500","SCV037",NA,2.22067039382111,6.73927591803086,1.11033519691055,NA,NA,0.730012426306767,NA,NA,3.04196245679787,5.21829468963193,0,8.2602571464298,2.22067039382111,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"75","350","WT","500","SCV037",NA,0.658405208300828,11.398620228676,0.329202604150414,NA,NA,0.11184757452039,NA,NA,5.88662929101604,8.45530558316801,0,14.341934874184,0.658405208300828,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"76","357","WT","500","SCV037",NA,1.30058086715831,6.97670184034407,0.650290433579157,NA,NA,0.313434015545773,NA,NA,4.14945667238335,4.90197350415239,0,9.05143017653574,1.30058086715831,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"77","455","WT","500","SCV037",NA,2.42300237056218,12.4314024356635,1.21150118528109,NA,NA,0.621143800970945,NA,NA,3.90087185410954,10.4809665086087,0,14.3818383627183,2.42300237056218,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"78","473","WT","500","SCV037",NA,1.33116524267211,7.16937631062469,0.665582621336057,NA,NA,0.75969818048706,NA,NA,1.7522290784199,6.29326177141474,0,8.04549084983464,1.33116524267211,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"79","532","WT","500","SCV037",NA,0.689325026573856,18.270400056301,0.344662513286928,NA,NA,0.209430555675372,NA,NA,3.29142528582288,16.6246874133895,0,19.9161126992124,0.689325026573856,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"80","646","WT","500","SCV037",NA,0.604054640828886,7.11714623661616,0.302027320414443,NA,NA,0.206218898013757,NA,NA,2.92919148849582,5.65255049236825,0,8.58174198086408,0.604054640828886,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"81","647","WT","500","SCV037",NA,0.849431057886648,9.09711374759866,0.424715528943324,NA,NA,0.238857019496896,NA,NA,3.55623234215935,7.31899757651898,0,10.8752299186783,0.849431057886648,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"82","689","WT","500","SCV037",NA,1.53052744998066,6.43680645526466,0.76526372499033,NA,NA,0.83390045065662,NA,NA,1.83538388638057,5.51911451207437,0,7.35449839845494,1.53052744998066,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"83","709","WT","500","SCV037",NA,0.585016225082858,9.72163568840861,0.292508112541429,NA,NA,0.0933061196436296,NA,NA,6.26985911875073,6.58670612903324,0,12.856565247784,0.585016225082858,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"84","791","WT","500","SCV037",NA,1.1360933433541,16.3977328984447,0.568046671677052,NA,NA,0.666026385855069,NA,NA,1.7057782806841,15.5448437581027,0,17.2506220387868,1.1360933433541,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"85","824","WT","500","SCV037",NA,0.651927530501005,14.7203377529796,0.325963765250503,NA,NA,0.175034625239329,NA,NA,3.72456323775715,12.8580561341011,0,16.5826193718582,0.651927530501005,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"86","1017","WT","500","SCV037",NA,1.67535790033669,6.3914332211722,0.837678950168346,NA,NA,0.987371425767368,NA,NA,1.69678588686586,5.54304027773927,0,7.23982616460513,1.67535790033669,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"87","1210","WT","500","SCV037",NA,1.99691348577724,6.83669276632323,0.99845674288862,NA,NA,0.754489195234263,NA,NA,2.64670918866799,5.51333817198923,0,8.16004736065722,1.99691348577724,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"88","1412","WT","500","SCV037",NA,2.17143116927522,9.44908874790313,1.08571558463761,NA,NA,2.24693089296701,NA,NA,0.966398733522198,8.96588938114203,0,9.93228811466423,2.17143116927522,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"89","1423","WT","500","SCV037",NA,0.622952506119123,11.2529115034212,0.311476253059562,NA,NA,0.169163905232817,NA,NA,3.68253798150241,9.41164251267,0,13.0941804941724,0.622952506119123,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"90","1698","WT","500","SCV037",NA,1.92437548946711,12.2508689290422,0.962187744733555,NA,NA,0.827859614078535,NA,NA,2.32451910534261,11.0886093763709,0,13.4131284817135,1.92437548946711,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"91","1705","WT","500","SCV037",NA,1.75547068304915,11.2786450489163,0.877735341524574,NA,NA,0.185008884099079,NA,NA,9.48857505734175,6.53435752024538,0,16.0229325775871,1.75547068304915,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"92","1706","WT","500","SCV037",NA,0.939936519172793,8.42366743045473,0.469968259586397,NA,NA,0.180914235194881,NA,NA,5.19548126304318,5.82592679893314,0,11.0214080619763,0.939936519172793,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
"93","1713","WT","500","SCV037",NA,1.6965514854059,6.33832126707377,0.848275742702949,NA,NA,0.85088926015815,NA,NA,1.99385697392698,5.34139278011028,0,7.33524975403726,1.6965514854059,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","G2/M phase","sigmoidal"
