"","x","y","group","colour"
"1",0.305448029828033,0.748303374493919,1,"#e41a1c"
"2",0.438563443590686,0.583920744836369,1,"#e41a1c"
"3",0.755880226987101,1.41301415683324,1,"#e41a1c"
"4",2.55152641152057,3.34258973825769,1,"#e41a1c"
"5",0.225808221763352,0.440736903777991,1,"#e41a1c"
"6",0.677536942326566,2.20385852286565,1,"#e41a1c"
"7",0.90509897753277,2.95817574707324,1,"#e41a1c"
"8",0.0883296353791178,0.684575671268015,1,"#e41a1c"
"9",1.05288319826036,3.01006171104241,1,"#e41a1c"
"10",0.379840454849586,1.96067575003842,1,"#e41a1c"
"11",0.113207123989915,0.415158172021071,1,"#e41a1c"
"12",1.89856572204161,1.48625704960988,1,"#e41a1c"
"13",0.190642143974018,1.26404540120646,1,"#e41a1c"
"14",0.664539571219406,2.34292715299494,1,"#e41a1c"
"15",0.071890601913265,0.166435763025628,1,"#e41a1c"
"16",0.345436411811062,1.31378064283226,1,"#e41a1c"
"17",1.11640609979184,3.48172864056812,1,"#e41a1c"
"18",1.46193766987768,3.35909109228637,1,"#e41a1c"
"19",0.301881026858186,0.891063206386333,1,"#e41a1c"
"20",0.587337079027694,2.25692821787135,1,"#e41a1c"
"21",0.319090059712942,1.27402882217809,1,"#e41a1c"
"22",0.726766356580014,1.86432462396961,1,"#e41a1c"
"23",0.293374614807977,1.49292768788485,1,"#e41a1c"
"24",0.323136778028014,1.66596645897592,1,"#e41a1c"
"25",0.478954522091975,1.43818378999514,1,"#e41a1c"
"26",0.699902712666955,1.75120485294947,1,"#e41a1c"
"27",0.378372594654156,1.5191037507175,1,"#e41a1c"
"28",1.2451717185169,2.08825820800974,1,"#e41a1c"
"29",1.00765000459191,2.81335130829709,1,"#e41a1c"
"30",0.168480847374808,0.651086694330163,1,"#e41a1c"
"31",0.0516312248103704,0.298559769696086,1,"#e41a1c"
"32",0.909783829614967,3.54646107166624,1,"#e41a1c"
"33",0.390823868982408,1.7397126402227,1,"#e41a1c"
"34",1.55854819607707,3.01203813241166,1,"#e41a1c"
"35",0.135961540153699,0.252659179512821,1,"#e41a1c"
"36",0.69794804328227,3.04587802653048,1,"#e41a1c"
"37",0.148617993639411,0.985048465352743,1,"#e41a1c"
"38",0.632228038606926,2.355176261103,1,"#e41a1c"
"39",2.03358742892253,1.97775826676038,1,"#e41a1c"
"40",0.412446901629226,1.05444374227117,1,"#e41a1c"
"41",0.618694230934228,1.65451729569368,1,"#e41a1c"
"42",1.08970274657616,2.70814856872744,1,"#e41a1c"
"43",0.591790940970838,1.89680606649234,1,"#e41a1c"
"44",0.456669790554106,1.83946096950654,1,"#e41a1c"
"45",0.0329583950418414,0.51626461271559,1,"#e41a1c"
"46",1.2041500380459,1.85052269105675,2,"#377eb8"
"47",0.730781547313615,1.79781669649292,2,"#377eb8"
"48",1.48739127828386,3.12826872455885,2,"#377eb8"
"49",0.677708310201086,1.35743374460572,2,"#377eb8"
"50",0.962920519751812,2.42489535105697,2,"#377eb8"
"51",0.982030479472022,1.01287097825299,2,"#377eb8"
"52",0.832420841503922,1.79943732879817,2,"#377eb8"
"53",1.07524089113335,2.69539893405635,2,"#377eb8"
"54",1.64263138635231,1.59276067514124,2,"#377eb8"
