"","time","density","group","colour"
"1",-0.352590570095401,1.92973439877884e-10,1,"#e41a1c"
"2",-0.340400550385645,7.4279978780972e-10,1,"#e41a1c"
"3",-0.328210530675889,2.72048102388693e-09,1,"#e41a1c"
"4",-0.316020510966133,9.48238806061694e-09,1,"#e41a1c"
"5",-0.303830491256376,3.14639446868482e-08,1,"#e41a1c"
"6",-0.29164047154662,9.94238746069771e-08,1,"#e41a1c"
"7",-0.279450451836864,2.99329485234997e-07,1,"#e41a1c"
"8",-0.267260432127108,8.59088014800794e-07,1,"#e41a1c"
"9",-0.255070412417352,2.3521279254062e-06,1,"#e41a1c"
"10",-0.242880392707595,6.14882110721994e-06,1,"#e41a1c"
"11",-0.230690372997839,1.53630639704185e-05,1,"#e41a1c"
"12",-0.218500353288083,3.67321934625116e-05,1,"#e41a1c"
"13",-0.206310333578327,8.4160533991655e-05,1,"#e41a1c"
"14",-0.194120313868571,0.000189895036097873,1,"#e41a1c"
"15",-0.181930294158814,0.00042115277516119,1,"#e41a1c"
"16",-0.169740274449058,0.000893452217362321,1,"#e41a1c"
"17",-0.157550254739302,0.0018145277530296,1,"#e41a1c"
"18",-0.145360235029546,0.00353110549719274,1,"#e41a1c"
"19",-0.133170215319789,0.00659091271031849,1,"#e41a1c"
"20",-0.120980195610033,0.0118123999632426,1,"#e41a1c"
"21",-0.108790175900277,0.0203512802022084,1,"#e41a1c"
"22",-0.0966001561905209,0.0337472067049284,1,"#e41a1c"
"23",-0.0844101364807647,0.0539299287015926,1,"#e41a1c"
"24",-0.0722201167710085,0.0831642048556065,1,"#e41a1c"
"25",-0.0600300970612523,0.123918353871971,1,"#e41a1c"
"26",-0.047840077351496,0.178653254893667,1,"#e41a1c"
"27",-0.0356500576417398,0.249545905446476,1,"#e41a1c"
"28",-0.0234600379319836,0.338477167777178,1,"#e41a1c"
"29",-0.0112700182222275,0.446985116343206,1,"#e41a1c"
"30",0.000920001487528743,0.573185553329377,1,"#e41a1c"
"31",0.013110021197285,0.715196276340133,1,"#e41a1c"
"32",0.0253000409070412,0.870096796402814,1,"#e41a1c"
"33",0.0374900606167974,1.0341485028003,1,"#e41a1c"
"34",0.0496800803265536,1.2030792508124,1,"#e41a1c"
"35",0.0618701000363098,1.37240260646136,1,"#e41a1c"
"36",0.074060119746066,1.53775716531284,1,"#e41a1c"
"37",0.0862501394558222,1.69526104895516,1,"#e41a1c"
"38",0.0984401591655784,1.84187086540234,1,"#e41a1c"
"39",0.110630178875335,1.97571059867428,1,"#e41a1c"
"40",0.122820198585091,2.09630125559457,1,"#e41a1c"
"41",0.135010218294847,2.20459302290313,1,"#e41a1c"
"42",0.147200238004603,2.30270040444665,1,"#e41a1c"
"43",0.159390257714359,2.39290790594139,1,"#e41a1c"
"44",0.171580277424116,2.47790848989669,1,"#e41a1c"
"45",0.183770297133872,2.55805108094411,1,"#e41a1c"
"46",0.195960316843628,2.63146256675502,1,"#e41a1c"
"47",0.208150336553384,2.69422402447058,1,"#e41a1c"
"48",0.22034035626314,2.74113371905411,1,"#e41a1c"
"49",0.232530375972897,2.76692521567179,1,"#e41a1c"
"50",0.244720395682653,2.76759401766657,1,"#e41a1c"
"51",0.256910415392409,2.7414392398006,1,"#e41a1c"
"52",0.269100435102165,2.68950701762682,1,"#e41a1c"
"53",0.281290454811921,2.61530444473595,1,"#e41a1c"
"54",0.293480474521678,2.52387977145602,1,"#e41a1c"
"55",0.305670494231434,2.42056352972889,1,"#e41a1c"
"56",0.31786051394119,2.30976808765451,1,"#e41a1c"
"57",0.330050533650946,2.1940127584869,1,"#e41a1c"
"58",0.342240553360702,2.07415660874423,1,"#e41a1c"
"59",0.354430573070459,1.9497174658324,1,"#e41a1c"
"60",0.366620592780215,1.81982676481019,1,"#e41a1c"
"61",0.378810612489971,1.68411163869918,1,"#e41a1c"
"62",0.391000632199727,1.54314291224828,1,"#e41a1c"
"63",0.403190651909484,1.39855551666631,1,"#e41a1c"
"64",0.41538067161924,1.25289434894988,1,"#e41a1c"
"65",0.427570691328996,1.10928650236135,1,"#e41a1c"
"66",0.439760711038752,0.971044378819967,1,"#e41a1c"
"67",0.451950730748508,0.841279665874091,1,"#e41a1c"
"68",0.464140750458265,0.722575107658679,1,"#e41a1c"
"69",0.476330770168021,0.616735489902804,1,"#e41a1c"
"70",0.488520789877777,0.52462895438071,1,"#e41a1c"
"71",0.500710809587533,0.446450361997916,1,"#e41a1c"
"72",0.512900829297289,0.381302358332809,1,"#e41a1c"
"73",0.525090849007046,0.326543733440272,1,"#e41a1c"
"74",0.537280868716802,0.280022971062235,1,"#e41a1c"
"75",0.549470888426558,0.239682306011758,1,"#e41a1c"
"76",0.561660908136314,0.203857985145149,1,"#e41a1c"
"77",0.57385092784607,0.171466980106212,1,"#e41a1c"
"78",0.586040947555827,0.142056734480526,1,"#e41a1c"
"79",0.598230967265583,0.115729603128358,1,"#e41a1c"
"80",0.610420986975339,0.0929805828237453,1,"#e41a1c"
"81",0.622611006685095,0.0744989797918284,1,"#e41a1c"
"82",0.634801026394851,0.0609805336532256,1,"#e41a1c"
"83",0.646991046104608,0.0529800342465842,1,"#e41a1c"
"84",0.659181065814364,0.0508131071630015,1,"#e41a1c"
"85",0.67137108552412,0.0545088128381506,1,"#e41a1c"
"86",0.683561105233876,0.0641145935932957,1,"#e41a1c"
"87",0.695751124943632,0.0784099926060479,1,"#e41a1c"
"88",0.707941144653389,0.0963170892943896,1,"#e41a1c"
"89",0.720131164363145,0.116505668938754,1,"#e41a1c"
