"","time","density","group","colour"
"420",4.75502769109679,0,1,"#e41a1c"
"421",4.76721771081374,0,1,"#e41a1c"
"422",4.77940773053068,0,1,"#e41a1c"
"423",4.79159775024763,0,1,"#e41a1c"
"424",4.80378776996457,0,1,"#e41a1c"
"425",4.81597778968152,0,1,"#e41a1c"
"426",4.82816780939846,0,1,"#e41a1c"
"427",4.84035782911541,0,1,"#e41a1c"
"428",4.85254784883235,6.53526996351143e-18,1,"#e41a1c"
"429",4.8647378685493,1.0055692861809e-17,1,"#e41a1c"
"430",4.87692788826624,1.1089199285003e-18,1,"#e41a1c"
"431",4.88911790798319,1.22735327188096e-17,1,"#e41a1c"
"432",4.90130792770014,2.34381455091181e-17,1,"#e41a1c"
"433",4.91349794741708,1.40612102480312e-17,1,"#e41a1c"
"434",4.92568796713403,0,1,"#e41a1c"
"435",4.93787798685097,7.10416324394077e-19,1,"#e41a1c"
"436",4.95006800656792,6.29272271954873e-18,1,"#e41a1c"
"437",4.96225802628486,1.1875029114703e-17,1,"#e41a1c"
"438",4.97444804600181,6.71869240372813e-18,1,"#e41a1c"
"439",4.98663806571875,4.44592038658117e-18,1,"#e41a1c"
"440",4.9988280854357,1.21450424387393e-17,1,"#e41a1c"
"441",5.01101810515264,9.80429648429963e-19,1,"#e41a1c"
"442",5.02320812486959,2.54604578546963e-17,1,"#e41a1c"
"443",5.03539814458654,2.72234613951628e-17,1,"#e41a1c"
"444",5.04758816430348,1.36799320514194e-17,1,"#e41a1c"
"445",5.05977818402043,4.08931617872447e-18,1,"#e41a1c"
"446",5.07196820373737,2.64185417593431e-17,1,"#e41a1c"
"447",5.08415822345432,2.77555756156289e-17,1,"#e41a1c"
"448",5.09634824317126,2.9701305826794e-17,1,"#e41a1c"
"449",5.10853826288821,1.98180944564826e-17,1,"#e41a1c"
"450",5.12072828260515,0,1,"#e41a1c"
"451",5.1329183023221,0,1,"#e41a1c"
"452",5.14510832203904,0,1,"#e41a1c"
"453",5.15729834175599,0,1,"#e41a1c"
"454",5.16948836147294,0,1,"#e41a1c"
"455",5.18167838118988,0,1,"#e41a1c"
"456",5.19386840090683,0,1,"#e41a1c"
"457",5.20605842062377,2.22398426054825e-17,1,"#e41a1c"
"458",5.21824844034072,1.09420830451583e-17,1,"#e41a1c"
"459",5.23043846005766,0,1,"#e41a1c"
"460",5.24262847977461,0,1,"#e41a1c"
"461",5.25481849949155,0,1,"#e41a1c"
"462",5.2670085192085,0,1,"#e41a1c"
"463",5.27919853892544,0,1,"#e41a1c"
"464",5.29138855864239,0,1,"#e41a1c"
"465",5.30357857835934,0,1,"#e41a1c"
"466",5.31576859807628,0,1,"#e41a1c"
"467",5.32795861779323,0,1,"#e41a1c"
"468",5.34014863751017,0,1,"#e41a1c"
"469",5.35233865722712,0,1,"#e41a1c"
"470",5.36452867694406,2.70316626809991e-18,1,"#e41a1c"
"471",5.37671869666101,9.96281751921389e-18,1,"#e41a1c"
"472",5.38890871637795,4.38051112405924e-18,1,"#e41a1c"
"473",5.4010987360949,1.1338258404293e-18,1,"#e41a1c"
"474",5.41328875581184,0,1,"#e41a1c"
"475",5.42547877552879,2.44758400692933e-18,1,"#e41a1c"
"476",5.43766879524573,8.52324745568642e-18,1,"#e41a1c"
"477",5.44985881496268,7.12767085689775e-18,1,"#e41a1c"
"478",5.46204883467963,2.11169532071468e-18,1,"#e41a1c"
"479",5.47423885439657,0,1,"#e41a1c"
"480",5.48642887411352,0,1,"#e41a1c"
"481",5.49861889383046,0,1,"#e41a1c"
"482",5.51080891354741,0,1,"#e41a1c"
"483",5.52299893326435,0,1,"#e41a1c"
"484",5.5351889529813,0,1,"#e41a1c"
"485",5.54737897269824,0,1,"#e41a1c"
"486",5.55956899241519,0,1,"#e41a1c"
"487",5.57175901213213,0,1,"#e41a1c"
"488",5.58394903184908,0,1,"#e41a1c"
"489",5.59613905156603,0,1,"#e41a1c"
"490",5.60832907128297,0,1,"#e41a1c"
"491",5.62051909099992,0,1,"#e41a1c"
"492",5.63270911071686,0,1,"#e41a1c"
"493",5.64489913043381,0,1,"#e41a1c"
"494",5.65708915015075,0,1,"#e41a1c"
"495",5.6692791698677,0,1,"#e41a1c"
"496",5.68146918958464,0,1,"#e41a1c"
"497",5.69365920930159,0,1,"#e41a1c"
"498",5.70584922901853,0,1,"#e41a1c"
"499",5.71803924873548,0,1,"#e41a1c"
"500",5.73022926845243,0,1,"#e41a1c"
"501",5.74241928816937,0,1,"#e41a1c"
"502",5.75460930788632,0,1,"#e41a1c"
"503",5.76679932760326,0,1,"#e41a1c"
"504",5.77898934732021,0,1,"#e41a1c"
"505",5.79117936703715,0,1,"#e41a1c"
"506",5.8033693867541,0,1,"#e41a1c"
"507",5.81555940647104,0,1,"#e41a1c"
"508",5.82774942618799,0,1,"#e41a1c"
"509",5.83993944590493,0,1,"#e41a1c"
"510",5.85212946562188,0,1,"#e41a1c"
"511",5.86431948533883,0,1,"#e41a1c"
"512",5.87650950505577,0,1,"#e41a1c"
"513",-0.352590570303346,0.013230336497945,2,"#377eb8"
"514",-0.340400550586401,0.0156925020574543,2,"#377eb8"
"515",-0.328210530869455,0.0185093952516544,2,"#377eb8"
"516",-0.31602051115251,0.0217144497736066,2,"#377eb8"
"517",-0.303830491435564,0.0253481091593801,2,"#377eb8"
"518",-0.291640471718619,0.0295857955181623,2,"#377eb8"
"519",-0.279450452001674,0.0343472853400172,2,"#377eb8"
"520",-0.267260432284728,0.0396686050627837,2,"#377eb8"
"521",-0.255070412567783,0.0455850929886236,2,"#377eb8"
"522",-0.242880392850837,0.0521312034616296,2,"#377eb8"
"523",-0.230690373133892,0.05945825801071,2,"#377eb8"
"524",-0.218500353416946,0.067583303863351,2,"#377eb8"
"525",-0.206310333700001,0.0764482550304568,2,"#377eb8"
"526",-0.194120313983056,0.0860734211694037,2,"#377eb8"
"527",-0.18193029426611,0.0964752720495852,2,"#377eb8"
"528",-0.169740274549165,0.107690731287198,2,"#377eb8"
"529",-0.157550254832219,0.119905825774446,2,"#377eb8"
"530",-0.145360235115274,0.132909164645667,2,"#377eb8"
"531",-0.133170215398328,0.146686487056767,2,"#377eb8"
"532",-0.120980195681383,0.161217421602971,2,"#377eb8"
"533",-0.108790175964438,0.176475420970626,2,"#377eb8"
"534",-0.0966001562474921,0.192541313536409,2,"#377eb8"
"535",-0.0844101365305466,0.209288935775948,2,"#377eb8"
"536",-0.0722201168136012,0.226589331826453,2,"#377eb8"
"537",-0.0600300970966557,0.244379070125411,2,"#377eb8"
"538",-0.0478400773797104,0.262589404744538,2,"#377eb8"
"539",-0.0356500576627649,0.281157573787562,2,"#377eb8"
"540",-0.0234600379458195,0.300006500401317,2,"#377eb8"
"541",-0.011270018228874,0.318965752643544,2,"#377eb8"
"542",0.00092000148807142,0.337944985443015,2,"#377eb8"
"543",0.0131100212050168,0.356852799877276,2,"#377eb8"
"544",0.0253000409219623,0.375597150127093,2,"#377eb8"
"545",0.0374900606389077,0.394003694732097,2,"#377eb8"
"546",0.0496800803558531,0.41196999161035,2,"#377eb8"
"547",0.0618701000727986,0.429437314596666,2,"#377eb8"
"548",0.074060119789744,0.446327330105763,2,"#377eb8"
"549",0.0862501395066894,0.462566584597248,2,"#377eb8"
"550",0.0984401592236349,0.478032775298663,2,"#377eb8"
"551",0.11063017894058,0.492517985025832,2,"#377eb8"
"552",0.122820198657526,0.506141931471892,2,"#377eb8"
"553",0.135010218374471,0.518872536359975,2,"#377eb8"
"554",0.147200238091417,0.530685990579617,2,"#377eb8"
"555",0.159390257808362,0.541566854424096,2,"#377eb8"
"556",0.171580277525307,0.55130543975041,2,"#377eb8"
"557",0.183770297242253,0.56006270491255,2,"#377eb8"
"558",0.195960316959198,0.567929090333579,2,"#377eb8"
"559",0.208150336676144,0.574939461592347,2,"#377eb8"
"560",0.220340356393089,0.581136205801737,2,"#377eb8"
"561",0.232530376110035,0.586511726932061,2,"#377eb8"
"562",0.24472039582698,0.591081796688375,2,"#377eb8"
"563",0.256910415543925,0.595073205820626,2,"#377eb8"
"564",0.269100435260871,0.598563225744649,2,"#377eb8"
"565",0.281290454977816,0.601632531055772,2,"#377eb8"
"566",0.293480474694762,0.604364817738581,2,"#377eb8"
"567",0.305670494411707,0.606823059212491,2,"#377eb8"
"568",0.317860514128653,0.609178642826245,2,"#377eb8"
"569",0.330050533845598,0.611529160485061,2,"#377eb8"
"570",0.342240553562544,0.613959217839072,2,"#377eb8"
"571",0.354430573279489,0.616550979954989,2,"#377eb8"
"572",0.366620592996434,0.619420245288783,2,"#377eb8"
"573",0.37881061271338,0.622705527325752,2,"#377eb8"
"574",0.391000632430325,0.626420183082684,2,"#377eb8"
"575",0.403190652147271,0.630617233824869,2,"#377eb8"
"576",0.415380671864216,0.635342800505975,2,"#377eb8"
"577",0.427570691581162,0.640635859593279,2,"#377eb8"
"578",0.439760711298107,0.64668776216084,2,"#377eb8"
"579",0.451950731015052,0.653380565240012,2,"#377eb8"
"580",0.464140750731998,0.660693340414291,2,"#377eb8"
"581",0.476330770448943,0.66861542528154,2,"#377eb8"
"582",0.488520790165889,0.677127672764812,2,"#377eb8"
"583",0.500710809882834,0.686262756834152,2,"#377eb8"
"584",0.51290082959978,0.695973853629577,2,"#377eb8"
"585",0.525090849316725,0.706109662224964,2,"#377eb8"
"586",0.53728086903367,0.716604661368532,2,"#377eb8"
"587",0.549470888750616,0.727387220481838,2,"#377eb8"
"588",0.561660908467561,0.738379895249907,2,"#377eb8"
"589",0.573850928184507,0.749489582797204,2,"#377eb8"
"590",0.586040947901452,0.760562103330926,2,"#377eb8"
"591",0.598230967618398,0.771500856129551,2,"#377eb8"
"592",0.610420987335343,0.782209434285119,2,"#377eb8"
"593",0.622611007052288,0.792590862767951,2,"#377eb8"
"594",0.634801026769234,0.802467344537497,2,"#377eb8"
"595",0.646991046486179,0.811684043384551,2,"#377eb8"
"596",0.659181066203125,0.820218267192453,2,"#377eb8"
"597",0.67137108592007,0.827986159915983,2,"#377eb8"
"598",0.683561105637016,0.834908481960582,2,"#377eb8"
"599",0.695751125353961,0.840905523763301,2,"#377eb8"
"600",0.707941145070906,0.845605523290666,2,"#377eb8"
"601",0.720131164787852,0.849219641904981,2,"#377eb8"
"602",0.732321184504797,0.851705903585759,2,"#377eb8"
"603",0.744511204221743,0.853029605658468,2,"#377eb8"
"604",0.756701223938688,0.853163361357373,2,"#377eb8"
"605",0.768891243655634,0.851894015730461,2,"#377eb8"
"606",0.781081263372579,0.849248945760055,2,"#377eb8"
"607",0.793271283089525,0.845394568052367,2,"#377eb8"
"608",0.80546130280647,0.840346956403539,2,"#377eb8"
"609",0.817651322523416,0.834128706146111,2,"#377eb8"
"610",0.829841342240361,0.82674316919053,2,"#377eb8"
"611",0.842031361957306,0.817984782458241,2,"#377eb8"
"612",0.854221381674252,0.808206423613663,2,"#377eb8"
"613",0.866411401391197,0.797463208336968,2,"#377eb8"
