"","time","density","group","colour"
"1",-0.939770305494186,3.74947958361134e-05,1,"#e41a1c"
"2",-0.907279877450356,4.82215318662314e-05,1,"#e41a1c"
"3",-0.874789449406525,6.15633754547752e-05,1,"#e41a1c"
"4",-0.842299021362695,7.80273361505597e-05,1,"#e41a1c"
"5",-0.809808593318865,9.81865989375401e-05,1,"#e41a1c"
"6",-0.777318165275035,0.000123627147124416,1,"#e41a1c"
"7",-0.744827737231204,0.000155551692768891,1,"#e41a1c"
"8",-0.712337309187374,0.000194393229841238,1,"#e41a1c"
"9",-0.679846881143544,0.000241314350560042,1,"#e41a1c"
"10",-0.647356453099713,0.000297603432253621,1,"#e41a1c"
"11",-0.614866025055883,0.00036551961038664,1,"#e41a1c"
"12",-0.582375597012053,0.000449958041497563,1,"#e41a1c"
"13",-0.549885168968222,0.000550413292557383,1,"#e41a1c"
"14",-0.517394740924392,0.000669149898867355,1,"#e41a1c"
"15",-0.484904312880562,0.000808618818427811,1,"#e41a1c"
"16",-0.452413884836731,0.000971460059395111,1,"#e41a1c"
"17",-0.419923456792901,0.001168870218774,1,"#e41a1c"
"18",-0.387433028749071,0.00139970937569081,1,"#e41a1c"
"19",-0.354942600705241,0.00166658207340964,1,"#e41a1c"
"20",-0.32245217266141,0.00197336171732465,1,"#e41a1c"
"21",-0.28996174461758,0.00232410846903093,1,"#e41a1c"
"22",-0.25747131657375,0.00273186864357943,1,"#e41a1c"
"23",-0.224980888529919,0.0032032933300408,1,"#e41a1c"
"24",-0.192490460486089,0.00373624708395857,1,"#e41a1c"
"25",-0.160000032442259,0.0043356282717329,1,"#e41a1c"
"26",-0.127509604398428,0.00500638597829224,1,"#e41a1c"
"27",-0.0950191763545981,0.00575816556834243,1,"#e41a1c"
"28",-0.0625287483107678,0.0066141677624062,1,"#e41a1c"
"29",-0.0300383202669374,0.0075604044532678,1,"#e41a1c"
"30",0.00245210777689286,0.0086013831725967,1,"#e41a1c"
"31",0.0349425358207232,0.00974138052421959,1,"#e41a1c"
"32",0.0674329638645534,0.0109844226588926,1,"#e41a1c"
"33",0.0999233919083837,0.0123625176526476,1,"#e41a1c"
"34",0.132413819952214,0.0138576628381106,1,"#e41a1c"
"35",0.164904247996044,0.0154667776256394,1,"#e41a1c"
"36",0.197394676039875,0.0171912706442107,1,"#e41a1c"
"37",0.229885104083705,0.0190319996539088,1,"#e41a1c"
"38",0.262375532127535,0.021006525429431,1,"#e41a1c"
"39",0.294865960171365,0.0231129690434155,1,"#e41a1c"
"40",0.327356388215196,0.0253316193738079,1,"#e41a1c"
"41",0.359846816259026,0.0276594250813608,1,"#e41a1c"
"42",0.392337244302857,0.0300926959832713,1,"#e41a1c"
"43",0.424827672346687,0.0326315892392225,1,"#e41a1c"
"44",0.457318100390517,0.0352868372912088,1,"#e41a1c"
"45",0.489808528434347,0.0380264374673787,1,"#e41a1c"
"46",0.522298956478178,0.0408432757958027,1,"#e41a1c"
"47",0.554789384522008,0.043729865995133,1,"#e41a1c"
"48",0.587279812565838,0.046678375960473,1,"#e41a1c"
"49",0.619770240609669,0.0496901496274169,1,"#e41a1c"
"50",0.652260668653499,0.0527427483079035,1,"#e41a1c"
"51",0.684751096697329,0.0558249739164384,1,"#e41a1c"
"52",0.717241524741159,0.0589285212066236,1,"#e41a1c"
"53",0.74973195278499,0.0620452673159396,1,"#e41a1c"
"54",0.78222238082882,0.065166407194163,1,"#e41a1c"
"55",0.81471280887265,0.0682802749265942,1,"#e41a1c"
"56",0.847203236916481,0.071380221497026,1,"#e41a1c"
"57",0.879693664960311,0.0744608237775591,1,"#e41a1c"
"58",0.912184093004141,0.0775172968740442,1,"#e41a1c"
"59",0.944674521047972,0.0805441921719595,1,"#e41a1c"
"60",0.977164949091802,0.0835303194767776,1,"#e41a1c"
"61",1.00965537713563,0.086482047933807,1,"#e41a1c"
"62",1.04214580517946,0.0893991883141563,1,"#e41a1c"
"63",1.07463623322329,0.0922823215540015,1,"#e41a1c"
"64",1.10712666126712,0.0951327945450065,1,"#e41a1c"
"65",1.13961708931095,0.0979470392974063,1,"#e41a1c"
"66",1.17210751735478,0.100735925295847,1,"#e41a1c"
"67",1.20459794539861,0.103506247222943,1,"#e41a1c"
"68",1.23708837344244,0.106263579167337,1,"#e41a1c"
"69",1.26957880148627,0.109014049927746,1,"#e41a1c"
"70",1.3020692295301,0.111765963738798,1,"#e41a1c"
"71",1.33455965757394,0.114531917895717,1,"#e41a1c"
"72",1.36705008561777,0.117320018673589,1,"#e41a1c"
"73",1.3995405136616,0.120138807004435,1,"#e41a1c"
"74",1.43203094170543,0.122997027456078,1,"#e41a1c"
"75",1.46452136974926,0.12590567475175,1,"#e41a1c"
"76",1.49701179779309,0.128892481186251,1,"#e41a1c"
"77",1.52950222583692,0.131953535547704,1,"#e41a1c"
"78",1.56199265388075,0.135097721374025,1,"#e41a1c"
"79",1.59448308192458,0.138333719192136,1,"#e41a1c"
"80",1.62697350996841,0.141669978653999,1,"#e41a1c"
"81",1.65946393801224,0.145142601477524,1,"#e41a1c"
"82",1.69195436605607,0.148744577182373,1,"#e41a1c"
"83",1.7244447940999,0.152474353087221,1,"#e41a1c"
"84",1.75693522214373,0.156337251295281,1,"#e41a1c"
"85",1.78942565018756,0.160337816880231,1,"#e41a1c"
"86",1.82191607823139,0.164498270723156,1,"#e41a1c"
"87",1.85440650627522,0.168827393134989,1,"#e41a1c"
"88",1.88689693431905,0.173300098049745,1,"#e41a1c"
"89",1.91938736236288,0.177914162374216,1,"#e41a1c"
