"","time","density","group","colour"
"120",0.823335160356275,0.472172634642327,1,"#e41a1c"
"121",0.832475663812262,0.477471684964312,1,"#e41a1c"
"122",0.841616167268249,0.48270182298091,1,"#e41a1c"
"123",0.850756670724236,0.487845805352783,1,"#e41a1c"
"124",0.859897174180223,0.492926970774926,1,"#e41a1c"
"125",0.86903767763621,0.497943731298461,1,"#e41a1c"
"126",0.878178181092198,0.502841820872668,1,"#e41a1c"
"127",0.887318684548185,0.50766685182367,1,"#e41a1c"
"128",0.896459188004172,0.512417754762519,1,"#e41a1c"
"129",0.905599691460159,0.517056102294701,1,"#e41a1c"
"130",0.914740194916146,0.521592306920254,1,"#e41a1c"
"131",0.923880698372133,0.526046193914052,1,"#e41a1c"
"132",0.93302120182812,0.530400329909144,1,"#e41a1c"
"133",0.942161705284108,0.534621187847564,1,"#e41a1c"
"134",0.951302208740095,0.538753428011165,1,"#e41a1c"
"135",0.960442712196082,0.542796413642626,1,"#e41a1c"
"136",0.969583215652069,0.546689121524395,1,"#e41a1c"
"137",0.978723719108056,0.550481418469904,1,"#e41a1c"
"138",0.987864222564043,0.554180313325623,1,"#e41a1c"
"139",0.99700472602003,0.557749341343486,1,"#e41a1c"
"140",1.00614522947602,0.561189446913288,1,"#e41a1c"
"141",1.015285732932,0.564533709821851,1,"#e41a1c"
"142",1.02442623638799,0.567771654502271,1,"#e41a1c"
"143",1.03356673984398,0.57085283110236,1,"#e41a1c"
"144",1.04270724329997,0.57383723111293,1,"#e41a1c"
"145",1.05184774675595,0.576724841224133,1,"#e41a1c"
"146",1.06098825021194,0.579461153206124,1,"#e41a1c"
"147",1.07012875366793,0.58208506499341,1,"#e41a1c"
"148",1.07926925712391,0.584612716034802,1,"#e41a1c"
"149",1.0884097605799,0.587016284366487,1,"#e41a1c"
"150",1.09755026403589,0.58928297274944,1,"#e41a1c"
"151",1.10669076749188,0.591454957993284,1,"#e41a1c"
"152",1.11583127094786,0.593530448663787,1,"#e41a1c"
"153",1.12497177440385,0.595446414521936,1,"#e41a1c"
"154",1.13411227785984,0.597270080420318,1,"#e41a1c"
"155",1.14325278131582,0.599001795196925,1,"#e41a1c"
"156",1.15239328477181,0.600598916207011,1,"#e41a1c"
"157",1.1615337882278,0.602084137918367,1,"#e41a1c"
"158",1.17067429168379,0.603480601105548,1,"#e41a1c"
"159",1.17981479513977,0.604770703244322,1,"#e41a1c"
"160",1.18895529859576,0.605929443483619,1,"#e41a1c"
"161",1.19809580205175,0.60700315917883,1,"#e41a1c"
"162",1.20723630550773,0.607992322571803,1,"#e41a1c"
"163",1.21637680896372,0.608843423964949,1,"#e41a1c"
"164",1.22551731241971,0.609608442402548,1,"#e41a1c"
"165",1.2346578158757,0.610293101256349,1,"#e41a1c"
"166",1.24379831933168,0.610867434043833,1,"#e41a1c"
"167",1.25293882278767,0.611338871099083,1,"#e41a1c"
"168",1.26207932624366,0.611734349581484,1,"#e41a1c"
"169",1.27121982969964,0.612045323054186,1,"#e41a1c"
"170",1.28036033315563,0.612238740267395,1,"#e41a1c"
"171",1.28950083661162,0.612360578951021,1,"#e41a1c"
"172",1.29864134006761,0.612411345022255,1,"#e41a1c"
"173",1.30778184352359,0.612352168527684,1,"#e41a1c"
"174",1.31692234697958,0.61221524960384,1,"#e41a1c"
"175",1.32606285043557,0.612011233439324,1,"#e41a1c"
"176",1.33520335389155,0.611720501977357,1,"#e41a1c"
"177",1.34434385734754,0.611337981851348,1,"#e41a1c"
"178",1.35348436080353,0.610891599866456,1,"#e41a1c"
"179",1.36262486425952,0.610379232003401,1,"#e41a1c"
"180",1.3717653677155,0.609761339253465,1,"#e41a1c"
"181",1.38090587117149,0.609081697063104,1,"#e41a1c"
"182",1.39004637462748,0.608340438606721,1,"#e41a1c"
"183",1.39918687808346,0.607507434092803,1,"#e41a1c"
"184",1.40832738153945,0.606599122960828,1,"#e41a1c"
"185",1.41746788499544,0.605629551996393,1,"#e41a1c"
"186",1.42660838845143,0.60458472487834,1,"#e41a1c"
"187",1.43574889190741,0.603446798990451,1,"#e41a1c"
"188",1.4448893953634,0.602246173495644,1,"#e41a1c"
"189",1.45402989881939,0.600982571175431,1,"#e41a1c"
"190",1.46317040227537,0.599610760679258,1,"#e41a1c"
"191",1.47231090573136,0.59817002940348,1,"#e41a1c"
"192",1.48145140918735,0.59666268202292,1,"#e41a1c"
"193",1.49059191264334,0.595059210547332,1,"#e41a1c"
"194",1.49973241609932,0.59336305647474,1,"#e41a1c"
"195",1.50887291955531,0.591594884617248,1,"#e41a1c"
"196",1.5180134230113,0.589743203027775,1,"#e41a1c"
"197",1.52715392646728,0.587770752797552,1,"#e41a1c"
"198",1.53629442992327,0.585719482778524,1,"#e41a1c"
