"","time","density","group","colour"
"1",-1.24164454626174,0,1,"#e41a1c"
"2",-1.19871750063103,0,1,"#e41a1c"
"3",-1.15579045500033,0,1,"#e41a1c"
"4",-1.11286340936962,0,1,"#e41a1c"
"5",-1.06993636373892,0,1,"#e41a1c"
"6",-1.02700931810821,0,1,"#e41a1c"
"7",-0.984082272477504,0,1,"#e41a1c"
"8",-0.941155226846798,0,1,"#e41a1c"
"9",-0.898228181216092,0,1,"#e41a1c"
"10",-0.855301135585386,0,1,"#e41a1c"
"11",-0.81237408995468,0,1,"#e41a1c"
"12",-0.769447044323974,0,1,"#e41a1c"
"13",-0.726519998693268,0,1,"#e41a1c"
"14",-0.683592953062563,0,1,"#e41a1c"
"15",-0.640665907431857,0,1,"#e41a1c"
"16",-0.597738861801151,0,1,"#e41a1c"
"17",-0.554811816170445,0,1,"#e41a1c"
"18",-0.511884770539739,0,1,"#e41a1c"
"19",-0.468957724909033,0,1,"#e41a1c"
"20",-0.426030679278327,1.70035534536371e-18,1,"#e41a1c"
"21",-0.383103633647621,5.830632430421e-18,1,"#e41a1c"
"22",-0.340176588016915,7.5378350837485e-18,1,"#e41a1c"
"23",-0.297249542386209,2.19063201746632e-17,1,"#e41a1c"
"24",-0.254322496755503,4.15696473878832e-17,1,"#e41a1c"
"25",-0.211395451124797,6.538408045567e-17,1,"#e41a1c"
"26",-0.168468405494091,9.44299103601045e-17,1,"#e41a1c"
"27",-0.125541359863385,1.44621668367933e-16,1,"#e41a1c"
"28",-0.0826143142326794,2.47901488038661e-16,1,"#e41a1c"
"29",-0.0396872686019734,3.99414220446197e-16,1,"#e41a1c"
"30",0.00323977702873246,6.19491341232085e-16,1,"#e41a1c"
"31",0.0461668226594385,9.65370598796236e-16,1,"#e41a1c"
"32",0.0890938682901443,1.54797965550058e-15,1,"#e41a1c"
"33",0.13202091392085,2.44954912621425e-15,1,"#e41a1c"
"34",0.174947959551556,3.81424768530633e-15,1,"#e41a1c"
"35",0.217875005182262,5.82650800494086e-15,1,"#e41a1c"
"36",0.260802050812968,8.99473468898604e-15,1,"#e41a1c"
"37",0.303729096443674,1.41632069693595e-14,1,"#e41a1c"
"38",0.34665614207438,2.19836581685242e-14,1,"#e41a1c"
"39",0.389583187705086,3.35489491351043e-14,1,"#e41a1c"
"40",0.432510233335792,5.02007117866087e-14,1,"#e41a1c"
"41",0.475437278966498,7.73160408091439e-14,1,"#e41a1c"
"42",0.518364324597204,1.19136255501175e-13,1,"#e41a1c"
"43",0.56129137022791,1.80990959544209e-13,1,"#e41a1c"
"44",0.604218415858616,2.70554769105749e-13,1,"#e41a1c"
"45",0.647145461489322,3.98578237519308e-13,1,"#e41a1c"
"46",0.690072507120028,6.09324150409188e-13,1,"#e41a1c"
"47",0.732999552750734,9.19850185690342e-13,1,"#e41a1c"
"48",0.77592659838144,1.36935475864013e-12,1,"#e41a1c"
"49",0.818853644012146,2.00658048102288e-12,1,"#e41a1c"
"50",0.861780689642851,2.94605034530316e-12,1,"#e41a1c"
"51",0.904707735273557,4.41243330992863e-12,1,"#e41a1c"
"52",0.947634780904263,6.52773932033287e-12,1,"#e41a1c"
"53",0.990561826534969,9.52652731859862e-12,1,"#e41a1c"
"54",1.03348887216567,1.36917740576909e-11,1,"#e41a1c"
"55",1.07641591779638,2.00084537510491e-11,1,"#e41a1c"
"56",1.11934296342709,2.93685672093241e-11,1,"#e41a1c"
"57",1.16227000905779,4.25935129141162e-11,1,"#e41a1c"
"58",1.2051970546885,6.09648525222938e-11,1,"#e41a1c"
"59",1.2481241003192,8.59842662970759e-11,1,"#e41a1c"
"60",1.29105114594991,1.24893368318406e-10,1,"#e41a1c"
"61",1.33397819158062,1.79715270919084e-10,1,"#e41a1c"
"62",1.37690523721132,2.55617945864565e-10,1,"#e41a1c"
"63",1.41983228284203,3.58997595116808e-10,1,"#e41a1c"
"64",1.46275932847273,5.0262679965418e-10,1,"#e41a1c"
"65",1.50568637410344,7.16701795441604e-10,1,"#e41a1c"
"66",1.54861341973415,1.01138266691819e-09,1,"#e41a1c"
"67",1.59154046536485,1.41138972011126e-09,1,"#e41a1c"
"68",1.63446751099556,1.94589692145186e-09,1,"#e41a1c"
"69",1.67739455662626,2.70477760985622e-09,1,"#e41a1c"
"70",1.72032160225697,3.78221338663221e-09,1,"#e41a1c"
"71",1.76324864788768,5.23622939339689e-09,1,"#e41a1c"
"72",1.80617569351838,7.17236738586047e-09,1,"#e41a1c"
"73",1.84910273914909,9.71230096510838e-09,1,"#e41a1c"
"74",1.89202978477979,1.33851449988249e-08,1,"#e41a1c"
"75",1.9349568304105,1.83616888684866e-08,1,"#e41a1c"
"76",1.97788387604121,2.49490056535309e-08,1,"#e41a1c"
"77",2.02081092167191,3.35585333284137e-08,1,"#e41a1c"
"78",2.06373796730262,4.48724414551172e-08,1,"#e41a1c"
"79",2.10666501293332,6.093695703819e-08,1,"#e41a1c"
"80",2.14959205856403,8.20365622965614e-08,1,"#e41a1c"
"81",2.19251910419474,1.09444838325693e-07,1,"#e41a1c"
"82",2.23544614982544,1.44626641164178e-07,1,"#e41a1c"
"83",2.27837319545615,1.91588128409293e-07,1,"#e41a1c"
"84",2.32130024108685,2.55321990842225e-07,1,"#e41a1c"
"85",2.36422728671756,3.37459752347725e-07,1,"#e41a1c"
"86",2.40715433234827,4.42223389356693e-07,1,"#e41a1c"
"87",2.45008137797897,5.74377119188271e-07,1,"#e41a1c"
"88",2.49300842360968,7.52929475476502e-07,1,"#e41a1c"
"89",2.53593546924038,9.85047386745772e-07,1,"#e41a1c"
"90",2.57886251487109,1.27871845444336e-06,1,"#e41a1c"
"91",2.62178956050179,1.64670273819701e-06,1,"#e41a1c"
"92",2.6647166061325,2.10568302185904e-06,1,"#e41a1c"
"93",2.70764365176321,2.72504787873219e-06,1,"#e41a1c"
"94",2.75057069739391,3.50133476145871e-06,1,"#e41a1c"
"95",2.79349774302462,4.46600028255157e-06,1,"#e41a1c"
"96",2.83642478865533,5.65419566822559e-06,1,"#e41a1c"
"97",2.87935183428603,7.15120243458475e-06,1,"#e41a1c"
"98",2.92227887991674,9.08883650163143e-06,1,"#e41a1c"
"99",2.96520592554744,1.14737835060546e-05,1,"#e41a1c"
"100",3.00813297117815,1.43862624271803e-05,1,"#e41a1c"
"101",3.05106001680885,1.79144996109526e-05,1,"#e41a1c"
"102",3.09398706243956,2.23886325998146e-05,1,"#e41a1c"
"103",3.13691410807027,2.79569587801784e-05,1,"#e41a1c"
"104",3.17984115370097,3.46911038396658e-05,1,"#e41a1c"
"105",3.22276819933168,4.2776962769264e-05,1,"#e41a1c"
"106",3.26569524496238,5.2416142286238e-05,1,"#e41a1c"
"107",3.30862229059309,6.46732931373052e-05,1,"#e41a1c"
"108",3.3515493362238,7.93811856500232e-05,1,"#e41a1c"
"109",3.3944763818545,9.68669788588532e-05,1,"#e41a1c"
"110",3.43740342748521,0.000117521660261181,1,"#e41a1c"
"111",3.48033047311591,0.000142179961922763,1,"#e41a1c"
"112",3.52325751874662,0.000172558716647339,1,"#e41a1c"
"113",3.56618456437733,0.000208290713019926,1,"#e41a1c"
"114",3.60911161000803,0.000250073801933159,1,"#e41a1c"
"115",3.65203865563874,0.000298653006721325,1,"#e41a1c"
"116",3.69496570126944,0.000356734878520464,1,"#e41a1c"
"117",3.73789274690015,0.000425818593757483,1,"#e41a1c"
"118",3.78081979253086,0.000505734393937938,1,"#e41a1c"
"119",3.82374683816156,0.000597698662538758,1,"#e41a1c"
"120",3.86667388379227,0.000702993886938052,1,"#e41a1c"
"121",3.90960092942297,0.000828630232952888,1,"#e41a1c"
"122",3.95252797505368,0.000973336337625356,1,"#e41a1c"
"123",3.99545502068439,0.00113806200251881,1,"#e41a1c"
"124",4.03838206631509,0.00132471207942019,1,"#e41a1c"
"125",4.0813091119458,0.00153676235541004,1,"#e41a1c"
"126",4.1242361575765,0.00178513143800058,1,"#e41a1c"
"127",4.16716320320721,0.002064704144633,1,"#e41a1c"
"128",4.21009024883791,0.00237806316653277,1,"#e41a1c"
"129",4.25301729446862,0.00272786986064906,1,"#e41a1c"
"130",4.29594434009933,0.00312421320082877,1,"#e41a1c"
"131",4.33887138573003,0.00357441792814421,1,"#e41a1c"
"132",4.38179843136074,0.00407343932925436,1,"#e41a1c"
"133",4.42472547699145,0.00462450155549692,1,"#e41a1c"
"134",4.46765252262215,0.00523088028331313,1,"#e41a1c"
"135",4.51057956825286,0.00591394580647398,1,"#e41a1c"
"136",4.55350661388356,0.00666887300098979,1,"#e41a1c"
"137",4.59643365951427,0.00749340837370422,1,"#e41a1c"
"138",4.63936070514497,0.00839101693655905,1,"#e41a1c"
"139",4.68228775077568,0.00936640471803325,1,"#e41a1c"
"140",4.72521479640639,0.0104529177390978,1,"#e41a1c"
"141",4.76814184203709,0.0116265809274539,1,"#e41a1c"
"142",4.8110688876678,0.0128905142989835,1,"#e41a1c"
"143",4.8539959332985,0.0142477454860255,1,"#e41a1c"
"144",4.89692297892921,0.0157138936574533,1,"#e41a1c"
"145",4.93985002455992,0.0173056073720566,1,"#e41a1c"
"146",4.98277707019062,0.019001348230248,1,"#e41a1c"
"147",5.02570411582133,0.020803051187719,1,"#e41a1c"
"148",5.06863116145203,0.0227124736265424,1,"#e41a1c"
"149",5.11155820708274,0.0247574175754328,1,"#e41a1c"
"150",5.15448525271345,0.026928306563325,1,"#e41a1c"
"151",5.19741229834415,0.0292106562681999,1,"#e41a1c"
"152",5.24033934397486,0.0316044318096979,1,"#e41a1c"
"153",5.28326638960556,0.0341093525540452,1,"#e41a1c"
"154",5.32619343523627,0.0367620873816208,1,"#e41a1c"
"155",5.36912048086698,0.0395247091147561,1,"#e41a1c"
"156",5.41204752649768,0.0423924019686362,1,"#e41a1c"
"157",5.45497457212839,0.045362672348467,1,"#e41a1c"
"158",5.49790161775909,0.0484408847822044,1,"#e41a1c"
"159",5.5408286633898,0.0516393925123039,1,"#e41a1c"
"160",5.58375570902051,0.0549255998646635,1,"#e41a1c"
"161",5.62668275465121,0.058294817293787,1,"#e41a1c"
"162",5.66960980028192,0.0617421143831188,1,"#e41a1c"
"163",5.71253684591262,0.0652744881891236,1,"#e41a1c"
"164",5.75546389154333,0.0688792984570622,1,"#e41a1c"
"165",5.79839093717403,0.0725378185869692,1,"#e41a1c"
"166",5.84131798280474,0.076243476103023,1,"#e41a1c"
"167",5.88424502843545,0.0799895515100761,1,"#e41a1c"
"168",5.92717207406615,0.0837748890303595,1,"#e41a1c"
"169",5.97009911969686,0.0875800151435493,1,"#e41a1c"
"170",6.01302616532756,0.091395766066252,1,"#e41a1c"
"171",6.05595321095827,0.0952148686358987,1,"#e41a1c"
"172",6.09888025658898,0.0990292864642935,1,"#e41a1c"
"173",6.14180730221968,0.102822782682999,1,"#e41a1c"
"174",6.18473434785039,0.10658999165832,1,"#e41a1c"
"175",6.22766139348109,0.11032430093696,1,"#e41a1c"
"176",6.2705884391118,0.114019271061274,1,"#e41a1c"
"177",6.31351548474251,0.117659758550979,1,"#e41a1c"
"178",6.35644253037321,0.121232449544331,1,"#e41a1c"
"179",6.39936957600392,0.124742513564989,1,"#e41a1c"
"180",6.44229662163462,0.128185466568098,1,"#e41a1c"
"181",6.48522366726533,0.131557116195497,1,"#e41a1c"
"182",6.52815071289604,0.134831829215375,1,"#e41a1c"
"183",6.57107775852674,0.138017508925333,1,"#e41a1c"
"184",6.61400480415745,0.141120012123179,1,"#e41a1c"
"185",6.65693184978815,0.144137773000212,1,"#e41a1c"
"186",6.69985889541886,0.147068756588208,1,"#e41a1c"
"187",6.74278594104957,0.149881641964012,1,"#e41a1c"
"188",6.78571298668027,0.152608073399619,1,"#e41a1c"
"189",6.82864003231098,0.155248857182121,1,"#e41a1c"
"190",6.87156707794168,0.157805014548295,1,"#e41a1c"
"191",6.91449412357239,0.16026820477096,1,"#e41a1c"
"192",6.9574211692031,0.16263099614949,1,"#e41a1c"
"193",7.0003482148338,0.164916328003707,1,"#e41a1c"
"194",7.04327526046451,0.167126335930034,1,"#e41a1c"
"195",7.08620230609521,0.169263184702496,1,"#e41a1c"
"196",7.12912935172592,0.171313693552919,1,"#e41a1c"
"197",7.17205639735662,0.173287862510458,1,"#e41a1c"
"198",7.21498344298733,0.175197257188912,1,"#e41a1c"
"199",7.25791048861804,0.17704342429616,1,"#e41a1c"
"200",7.30083753424874,0.178827751956764,1,"#e41a1c"
"201",7.34376457987945,0.18053112895383,1,"#e41a1c"
"202",7.38669162551016,0.18217296294643,1,"#e41a1c"
"203",7.42961867114086,0.183754823436744,1,"#e41a1c"
"204",7.47254571677157,0.185276232438592,1,"#e41a1c"
"205",7.51547276240227,0.186731326870351,1,"#e41a1c"
"206",7.55839980803298,0.188104429054531,1,"#e41a1c"
"207",7.60132685366368,0.189411099661047,1,"#e41a1c"
"208",7.64425389929439,0.190648981889548,1,"#e41a1c"
"209",7.6871809449251,0.191815556474578,1,"#e41a1c"
"210",7.7301079905558,0.192892881242913,1,"#e41a1c"
"211",7.77303503618651,0.193876240206763,1,"#e41a1c"
"212",7.81596208181721,0.194775942666099,1,"#e41a1c"
"213",7.85888912744792,0.195588969330108,1,"#e41a1c"
"214",7.90181617307863,0.196312356223791,1,"#e41a1c"
"215",7.94474321870933,0.196913810235867,1,"#e41a1c"
