"","time","density","group","colour"
"1",-0.546379365945286,0.0199294369909661,1,"#e41a1c"
"2",-0.527489537898907,0.0225704599330277,1,"#e41a1c"
"3",-0.508599709852527,0.0255508394727107,1,"#e41a1c"
"4",-0.489709881806147,0.0288415998075421,1,"#e41a1c"
"5",-0.470820053759767,0.0324335237843766,1,"#e41a1c"
"6",-0.451930225713387,0.0363402418375638,1,"#e41a1c"
"7",-0.433040397667008,0.0405946792399445,1,"#e41a1c"
"8",-0.414150569620628,0.0453125439951903,1,"#e41a1c"
"9",-0.395260741574248,0.0503972930514419,1,"#e41a1c"
"10",-0.376370913527868,0.0558588135662728,1,"#e41a1c"
"11",-0.357481085481489,0.0617062793551953,1,"#e41a1c"
"12",-0.338591257435109,0.0680290113631273,1,"#e41a1c"
"13",-0.319701429388729,0.0748305255444189,1,"#e41a1c"
"14",-0.300811601342349,0.0820407728224944,1,"#e41a1c"
"15",-0.28192177329597,0.0896605035964176,1,"#e41a1c"
"16",-0.26303194524959,0.0976892902899352,1,"#e41a1c"
"17",-0.24414211720321,0.106260072273629,1,"#e41a1c"
"18",-0.22525228915683,0.115237853017986,1,"#e41a1c"
"19",-0.206362461110451,0.124596121065828,1,"#e41a1c"
"20",-0.187472633064071,0.134322262493543,1,"#e41a1c"
"21",-0.168582805017691,0.144435993855717,1,"#e41a1c"
"22",-0.149692976971311,0.154958439748278,1,"#e41a1c"
"23",-0.130803148924932,0.165768674904763,1,"#e41a1c"
"24",-0.111913320878552,0.176841068303205,1,"#e41a1c"
"25",-0.093023492832172,0.188148616770621,1,"#e41a1c"
"26",-0.0741336647857923,0.19969783466811,1,"#e41a1c"
"27",-0.0552438367394125,0.211405957961316,1,"#e41a1c"
"28",-0.0363540086930327,0.223211370731587,1,"#e41a1c"
"29",-0.017464180646653,0.235077283951774,1,"#e41a1c"
"30",0.00142564739972673,0.246965594302769,1,"#e41a1c"
"31",0.0203154754461066,0.258797508657327,1,"#e41a1c"
"32",0.0392053034924863,0.270524302826763,1,"#e41a1c"
"33",0.058095131538866,0.282105813067974,1,"#e41a1c"
"34",0.0769849595852458,0.293502098507987,1,"#e41a1c"
"35",0.0958747876316255,0.304627204805041,1,"#e41a1c"
"36",0.114764615678005,0.315388979236228,1,"#e41a1c"
"37",0.133654443724385,0.325805152373712,1,"#e41a1c"
"38",0.152544271770765,0.335841799116524,1,"#e41a1c"
"39",0.171434099817145,0.345466170094403,1,"#e41a1c"
"40",0.190323927863524,0.354497682842916,1,"#e41a1c"
"41",0.209213755909904,0.362990497312312,1,"#e41a1c"
"42",0.228103583956284,0.370961620066278,1,"#e41a1c"
"43",0.246993412002664,0.378392522453649,1,"#e41a1c"
"44",0.265883240049043,0.385231112617492,1,"#e41a1c"
"45",0.284773068095423,0.39131005850948,1,"#e41a1c"
"46",0.303662896141803,0.396804898328943,1,"#e41a1c"
"47",0.322552724188183,0.401714860449156,1,"#e41a1c"
"48",0.341442552234562,0.406041191333731,1,"#e41a1c"
"49",0.360332380280942,0.409672099811894,1,"#e41a1c"
"50",0.379222208327322,0.412643411166604,1,"#e41a1c"
"51",0.398112036373702,0.415072547947383,1,"#e41a1c"
"52",0.417001864420081,0.416976852765833,1,"#e41a1c"
"53",0.435891692466461,0.418375229872805,1,"#e41a1c"
"54",0.454781520512841,0.419138190642998,1,"#e41a1c"
"55",0.473671348559221,0.419457049157336,1,"#e41a1c"
"56",0.4925611766056,0.419374678416991,1,"#e41a1c"
"57",0.51145100465198,0.418919313259592,1,"#e41a1c"
"58",0.53034083269836,0.418087593098341,1,"#e41a1c"
"59",0.54923066074474,0.416887406752067,1,"#e41a1c"
"60",0.56812048879112,0.415440324496633,1,"#e41a1c"
"61",0.587010316837499,0.413776054493868,1,"#e41a1c"
"62",0.605900144883879,0.411923976945808,1,"#e41a1c"
"63",0.624789972930259,0.409886638235946,1,"#e41a1c"
"64",0.643679800976638,0.407731767672149,1,"#e41a1c"
"65",0.662569629023018,0.405502085988176,1,"#e41a1c"
"66",0.681459457069398,0.403220615636851,1,"#e41a1c"
"67",0.700349285115778,0.400909415337487,1,"#e41a1c"
"68",0.719239113162158,0.398600317636258,1,"#e41a1c"
"69",0.738128941208537,0.396318002945538,1,"#e41a1c"
"70",0.757018769254917,0.394075203302962,1,"#e41a1c"
"71",0.775908597301297,0.391883388450823,1,"#e41a1c"
"72",0.794798425347677,0.389764466795314,1,"#e41a1c"
"73",0.813688253394056,0.387734173015268,1,"#e41a1c"
"74",0.832578081440436,0.385780603523692,1,"#e41a1c"
"75",0.851467909486816,0.383904618675835,1,"#e41a1c"
"76",0.870357737533196,0.382105996117856,1,"#e41a1c"
"77",0.889247565579576,0.380403378952378,1,"#e41a1c"
"78",0.908137393625955,0.378771455692446,1,"#e41a1c"
"79",0.927027221672335,0.377197492708044,1,"#e41a1c"
"80",0.945917049718715,0.375673784826936,1,"#e41a1c"
"81",0.964806877765094,0.374193646372815,1,"#e41a1c"
"82",0.983696705811474,0.372746389929261,1,"#e41a1c"
"83",1.00258653385785,0.371308104761583,1,"#e41a1c"
"84",1.02147636190423,0.369867675476773,1,"#e41a1c"
"85",1.04036618995061,0.368413883595007,1,"#e41a1c"
"86",1.05925601799699,0.366925485291168,1,"#e41a1c"
"87",1.07814584604337,0.365382496760254,1,"#e41a1c"
"88",1.09703567408975,0.36377916158264,1,"#e41a1c"
"89",1.11592550213613,0.362105205073551,1,"#e41a1c"
"90",1.13481533018251,0.360350633186391,1,"#e41a1c"
"91",1.15370515822889,0.358467431805217,1,"#e41a1c"
